name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp74,4.95624,8.97196e-16,4.95624,4.95624,4.95624,4.95624,44.9409,53.6185,5.04479,266.854,-8.67766,98.5594,0.0885554
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp75,4.8628,8.97196e-16,4.8628,4.8628,4.8628,4.8628,45.1429,53.8051,4.99389,249.471,-8.66228,98.948,0.131092
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp76,4.95335,8.97196e-16,4.95335,4.95335,4.95335,4.95335,44.9612,53.712,5.04125,267.368,-8.75071,98.6732,0.0878909
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp77,4.86058,8.97196e-16,4.86058,4.86058,4.86058,4.86058,45.1255,53.8003,4.99111,249.599,-8.67481,98.9258,0.130535
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp78,4.95016,0,4.95016,4.95016,4.95016,4.95016,44.9766,53.7918,5.0374,267.807,-8.81515,98.7684,0.0872419
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp79,4.85856,0,4.85856,4.85856,4.85856,4.85856,45.1079,53.7921,4.9886,249.711,-8.68418,98.9,0.130045
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp8,4.74555,8.97196e-16,4.74555,4.74555,4.74555,4.74555,42.8419,49.8611,4.83474,247.918,-7.01919,92.703,0.0891896
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp80,4.73552,0,4.73552,4.73552,4.73552,4.73552,42.7458,49.726,4.82438,247.338,-6.98016,92.4719,0.0888561
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp81,4.95536,0,4.95536,4.95536,4.95536,4.95536,45.0405,53.9123,5.04275,268.445,-8.87181,98.9529,0.0873883
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp82,4.73757,0,4.73757,4.73757,4.73757,4.73757,42.7635,49.743,4.82649,247.439,-6.97952,92.5066,0.08892
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp83,4.9606,0,4.9606,4.9606,4.9606,4.9606,45.1137,54.0558,5.04805,269.206,-8.94201,99.1695,0.08745
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp84,4.73992,8.97196e-16,4.73992,4.73992,4.73992,4.73992,42.7837,49.7625,4.82891,247.555,-6.97872,92.5462,0.0889885
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp85,4.96504,8.97196e-16,4.96504,4.96504,4.96504,4.96504,45.1946,54.2237,5.05236,270.1,-9.02909,99.4183,0.0873231
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp86,4.74257,8.97196e-16,4.74257,4.74257,4.74257,4.74257,42.8065,49.7843,4.83163,247.686,-6.97772,92.5908,0.0890565
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp87,4.9676,8.97196e-16,4.9676,4.9676,4.9676,4.9676,45.281,54.4186,5.05446,271.144,-9.13762,99.6996,0.086866
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp88,4.74552,8.97196e-16,4.74552,4.74552,4.74552,4.74552,42.8319,49.8084,4.83464,247.831,-6.97648,92.6402,0.0891162
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp89,4.96753,0,4.96753,4.96753,4.96753,4.96753,45.3723,54.6443,5.05349,272.36,-9.27204,100.017,0.0859606
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp9,4.80283,8.97196e-16,4.80283,4.80283,4.80283,4.80283,43.3223,50.0874,4.9146,242.729,-6.76504,93.4097,0.111767
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp90,4.74877,8.97196e-16,4.74877,4.74877,4.74877,4.74877,42.8598,49.8348,4.83793,247.991,-6.97497,92.6945,0.0891596
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp91,4.96568,8.97196e-16,4.96568,4.96568,4.96568,4.96568,45.4731,54.907,5.05031,273.787,-9.43384,100.38,0.084635
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp92,4.75232,8.97196e-16,4.75232,4.75232,4.75232,4.75232,42.8902,49.8634,4.8415,248.164,-6.97313,92.7536,0.0891816
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp93,4.96328,8.97196e-16,4.96328,4.96328,4.96328,4.96328,45.5905,55.216,5.04621,275.484,-9.62556,100.806,0.0829252
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp94,4.75616,8.97196e-16,4.75616,4.75616,4.75616,4.75616,42.9232,49.8941,4.84534,248.351,-6.97088,92.8173,0.0891799
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp95,4.96136,0,4.96136,4.96136,4.96136,4.96136,45.7328,55.5866,5.04215,277.547,-9.8538,101.319,0.0807926
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp96,4.7603,8.97196e-16,4.7603,4.7603,4.7603,4.7603,42.9587,49.9268,4.84945,248.549,-6.96813,92.8854,0.0891538
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp97,4.96071,0,4.96071,4.96071,4.96071,4.96071,45.9115,56.043,5.0388,280.127,-10.1316,101.955,0.0780902
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp98,4.76471,8.97196e-16,4.76471,4.76471,4.76471,4.76471,42.9964,49.9611,4.85381,248.756,-6.96473,92.9575,0.0891034
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p0_cp99,4.96205,8.97196e-16,4.96205,4.96205,4.96205,4.96205,46.1417,56.6215,5.0366,283.451,-10.4797,102.763,0.0745523
