SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211
0,1.0137840008919652e-05,7.816668701002571e-09,2.395454458805657e-05,3.958753254489069e-09,5.113727325031371e-05,-3.1172791327619237e-09,9.533934762647596e-05,-6.9751945792754244e-09,0.0001475579731617423,5.71993772826923e-09,0.0001757180571438235,1.8602836988595976e-09,0.000147547045602726,-5.219225854183656e-09,9.533725928914622e-05,-9.078879883593289e-09,5.114399354681958e-05,3.6179910068474976e-09,2.395031219466338e-05,-2.347086909776128e-10,1.0122719395327565e-05,-7.296832415059562e-09,3.949192090815516e-06,-1.1081727379935583e-08,1.4568003995088218e-06,1.9037482712628592e-09,5.075529383200765e-07,-8.397355388310146e-10,1.6694924925769625e-07,-3.5832193489248883e-09,6.470189052535902e-08,9.400517719377425e-09,2.304843461542702e-08,5.613884171605271e-09,3.9252651111091445e-09,-1.4447623866844165e-09,-3.6719910670773106e-09,-5.299200667405657e-09,7.903870124209044e-09,7.399408805931259e-09,3.750886009139832e-09,3.5423626508658225e-09,-3.302192988817469e-09,-3.537146902177431e-09,-6.852339234114844e-09,-7.395931640138997e-09,6.706187636761676e-09,5.301808541749853e-09,4.98776555810147e-09,1.4456316781324817e-09,2.9276353200951827e-09,-5.613884171605271e-09,1.016066695267927e-08,-9.400517719377425e-09,4.575386694994456e-08,3.585827223269084e-09,8.553331297063935e-08,8.432127046232756e-10,1.545131164962169e-07,-1.9020096883667288e-09,2.724841470900017e-07,1.1081727379935583e-08,3.9494478087551257e-07,7.293355249267301e-09,4.989865964806721e-07,2.347086909776128e-10,5.409626928874122e-07,-3.618860298295563e-09,5.078273570681561e-07,9.078879883593289e-09,3.928696615792197e-07,5.2209644370797866e-09,2.5954542600657705e-07,-1.8576758245154019e-09,1.5070033764434217e-07,-5.718199145373099e-09,9.16684642309009e-08,6.980410327963816e-09,4.5281787644544635e-08,3.1198870071061196e-09,1.5601374955697823e-08,-3.9604918373851995e-09,7.186451408003037e-10,-7.820145866794831e-09,3.115923831648722e-05,1.88671571673282e-08,9.099343139959556e-05,7.340205110136107e-08,0.0002483122125232742,2.3178441432587951e-07,0.0006179731897674739,6.733602355675926e-07,0.0013500708237957333,1.844960396455057e-06,0.0024273633811432486,4.769119785749857e-06,0.0031855463605238265,1.1526693614258466e-05,0.0024273633369710293,2.566040157825096e-05,0.0013500708320312318,5.1489368532828435e-05,0.0006179732504106906,9.030854463043265e-05,0.0002483121747148491,0.0001325398899631987,9.099330075464119e-05,0.0001534350577991868,3.115916681738612e-05,0.0001325398667710838,1.0137832522102783e-05,9.03085405377065e-05,3.172826199733611e-06,5.148942105614746e-05,9.65912110297736e-07,2.5660439777028438e-05,2.9058063992952955e-07,1.1526645865786625e-05,8.956709380243281e-08,4.769148434832963e-06,3.105537392284331e-08,1.845092727934165e-06,1.433057371824271e-08,6.734912028046479e-07,9.621740248220085e-09,2.3186285824390743e-07,8.312295977758272e-09,7.343820351575654e-08,7.951805745495628e-09,1.8880799587854793e-08,7.853728444506208e-09,7.227378669582819e-10,7.82677590377629e-09,-5.147595685635082e-09,7.820037768593812e-09,-6.998872151093878e-09,7.818166064376455e-09,-7.571853813210822e-09,7.817043041846043e-09,-7.745112553898565e-09,7.817043041846043e-09,-7.796953751899622e-09,7.816668701002571e-09,-7.811960414478875e-09,7.816668701002571e-09,-7.817417382689514e-09,7.816668701002571e-09,-7.818781624742172e-09,7.816668701002571e-09,-7.818781624742172e-09,7.816668701002571e-09,-7.819463745768501e-09,7.816668701002571e-09,-7.819463745768501e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09,7.816668701002571e-09,-7.820145866794831e-09
1,7.111182719251048e-05,8.797418970143543e-09,0.00015806579788309234,4.913364113852667e-09,0.00031740061356266835,-3.5925512573939073e-09,0.0005582087462954919,-7.478344696580912e-09,0.0008224481705240747,5.508041220623837e-09,0.0009547703002703082,1.6212574121501972e-09,0.0008224363347350358,-6.886638697669649e-09,0.0005582076617003631,-1.077342250614329e-08,0.00031740628517188107,2.2156923632442263e-09,0.00015805218641919586,-1.6462669733293061e-09,7.10876294684303e-05,-1.00816704060221e-08,2.951725215106835e-05,-1.3717238387634753e-08,1.1506738725152521e-05,7.95534549025372e-11,4.254401491493495e-06,-1.316345321379863e-09,1.5046808440057496e-06,-2.7139826805583938e-09,5.259825163135454e-07,1.1080080209796133e-08,1.780019861338791e-07,7.441783276000711e-09,5.4069880929873956e-08,-9.899008352226807e-10,1.261675561724947e-08,-4.852850541082849e-09,1.3850763329166225e-08,8.140731863383564e-09,6.849302904909204e-09,4.2589107746321374e-09,-1.155534041530906e-09,-4.248985335187708e-09,-1.1536615425111567e-09,-8.134404667569966e-09,2.2209055909489714e-08,4.856074677908933e-09,4.312287131131991e-08,9.895267284179332e-10,9.050378099058482e-08,-7.440913984552646e-09,2.0512954841361885e-07,-1.1076603044003871e-08,4.5211339140268784e-07,2.7215532746248035e-09,8.721241006244171e-07,1.325280391537656e-09,1.5539257484609203e-06,-7.421662837557538e-11,2.5302152020388405e-06,1.3720715553427015e-08,3.643632110236349e-06,1.0081428250344959e-08,4.589169389969444e-06,1.6480055562254366e-09,4.970952255658003e-06,-2.215318256439479e-09,4.5982412384798325e-06,1.077689967193555e-08,3.640292348728731e-06,6.8937141070927415e-09,2.5147431320638112e-06,-1.6154254009799175e-09,1.5486184256769967e-06,-5.502704394096876e-09,8.783714855036319e-07,7.48479297023308e-09,4.5216957364650355e-07,3.5966446856680565e-09,2.097893923677007e-07,-4.913485191691238e-09,8.761013516862036e-08,-8.801138291612943e-09,0.0002037137097150583,2.811098501882255e-07,0.0005524855750906606,8.381181790330719e-07,0.0013957124209550054,2.383689607803232e-06,0.0032077889825468746,6.489909316986946e-06,0.006470106754889467,1.684569972780822e-05,0.010803164497051274,4.1358437207113686e-05,0.013507054780257892,9.49806235139509e-05,0.010803154648518023,0.00020099286370769222,0.0064701026715795465,0.0003839676662377674,0.0032077991998058566,0.0006436410412056278,0.0013957077723904113,0.0009109330418925844,0.0005524690359635143,0.0010366218183324885,0.0002037011056588586,0.000910930599433937,7.11065089321473e-05,0.000643638162412273,2.3775761583232793e-05,0.0003839723530217794,7.682891771608371e-06,0.00020100549908096184,2.417581546382978e-06,9.498502059133394e-05,7.474112089271348e-07,4.136462301470467e-05,2.3089459008321805e-07,1.6857008499059832e-05,7.44845041373866e-08,6.502067020668076e-06,2.795206558971487e-08,2.39307865179843e-06,1.4315203002907157e-08,8.439888367727605e-07,1.037002485356552e-08,2.842800205960773e-07,9.241761551343706e-09,8.91458322226431e-08,8.92207447101941e-09,2.3152320299412764e-08,8.832232668586353e-09,1.4088777640324039e-09,8.80677749123032e-09,-5.597048571725727e-09,8.80003935604784e-09,-7.810115811697314e-09,8.798167651830485e-09,-8.496446940629006e-09,8.797793310987014e-09,-8.708566705549258e-09,8.797418970143543e-09,-8.772554833012815e-09,8.797418970143543e-09,-8.791280348984022e-09,8.797418970143543e-09,-8.796055196168328e-09,8.797418970143543e-09,-8.798596743890635e-09,8.797418970143543e-09,-8.799278864916965e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09,8.797418970143543e-09,-8.801138291612943e-09
2,0.0002733274511666099,5.202769411330982e-09,0.0005750952299728361,3.3154465196569438e-09,0.001094379728327127,-1.994633663198184e-09,0.001831091041264702,-3.888162672847249e-09,0.0025912859098887898,1.917859196890174e-09,0.0029507442419304548,2.433018724110912e-11,0.00259127897331774,-5.2874885785101495e-09,0.0018310896421750908,-7.175801839470823e-09,0.001094379480409615,-1.3583581030699812e-09,0.000575079411101134,-3.1913223601877666e-09,0.00027330418753343234,-8.33535553151423e-09,0.00011990719715964544,-9.741460652787368e-09,4.931426921596652e-05,-2.627438430901567e-09,1.922911953808358e-05,-1.3170935349893579e-09,7.172941211997474e-06,-7.739008363784004e-12,2.584207172728067e-06,7.10181567844312e-09,9.025539923831774e-07,5.694720187883345e-09,3.0445071644119093e-07,5.53415968739649e-10,9.998592125219454e-08,-1.279548288378136e-09,3.958352295461756e-08,4.543353352388237e-09,1.9867183503482072e-08,2.6596287043450307e-09,1.8585063316385064e-08,-2.649582187062032e-09,4.209466438975387e-08,-4.537400263379387e-09,1.1321124475436646e-07,1.2831465320089673e-09,2.61865377143141e-07,-5.521725704868363e-10,5.834234624840753e-07,-5.695094294688094e-09,1.248788317395251e-06,-7.0989656484217834e-09,2.5219177738690375e-06,1.3813175211204213e-11,4.726489094298072e-06,1.324532177928161e-09,8.169828333361849e-06,2.633391519910417e-09,1.285690543737259e-05,9.74517997425677e-09,1.8113566041045637e-05,8.335476609352798e-09,2.247991841891918e-05,3.1914434380263366e-09,2.4214947793163023e-05,1.354506830472973e-09,2.2483757180995148e-05,7.176913286596029e-09,1.8110113501896048e-05,5.292693453909504e-09,1.2846666620345086e-05,-1.924638968032444e-11,8.165217084873122e-06,-1.9101675249851937e-09,4.728796249353359e-06,3.894489868660847e-09,2.5216358277887683e-06,2.000465674368464e-09,1.2485529900440173e-06,-3.314082043565561e-09,5.796002544198318e-07,-5.207236946409878e-09,0.0007344220624986689,1.676959715882513e-06,0.0018639737721585635,4.692120718537986e-06,0.004398695401790492,1.2670485118032541e-05,0.009436703214281032,3.286472374626233e-05,0.017797494343859306,8.133696524418621e-05,0.02800358008279217,0.00019042084424639635,0.03380851145746914,0.00041702961825244834,0.02800356729942671,0.0008420135362063087,0.017797485843701773,0.0015373664195881195,0.009436709474382958,0.002473541243648789,0.004398690049090772,0.0033905439565024642,0.0018639554107401915,0.0038036072424836,0.0007344050138936347,0.0033905395728705263,0.00027331772429413316,0.002473536470439852,9.718377578028346e-05,0.0015373769640455715,3.3298437639227055e-05,0.0008420421045969645,1.1067045070060108e-05,0.00041704758906275445,3.587544318083448e-06,0.00019043995872454874,1.140460255952558e-06,8.136343436345158e-05,3.583720177982104e-07,3.2892274390012206e-05,1.1333187072963732e-07,1.2692488091050582e-05,3.7852777778877956e-08,4.706633474734353e-06,1.4942743817604827e-08,1.685280445602627e-06,8.07733274834535e-09,5.838916182960632e-07,6.0431646049235406e-09,1.9494871453452483e-07,5.446090959587179e-09,6.131082919969849e-08,5.272771149060072e-09,1.6472703694525624e-08,5.2233581577218905e-09,1.7392974377563563e-09,5.208758864826519e-09,-3.0119325982576987e-09,5.204641115548338e-09,-4.522936241722167e-09,5.203518093017924e-09,-4.99556661589551e-09,5.202769411330982e-09,-5.140772895729734e-09,5.202769411330982e-09,-5.1851664498127394e-09,5.202769411330982e-09,-5.199612303242957e-09,5.202769411330982e-09,-5.202835971991594e-09,5.202769411330982e-09,-5.205190583330889e-09,5.202769411330982e-09,-5.205872704357219e-09,5.202769411330982e-09,-5.206554825383549e-09,5.202769411330982e-09,-5.206554825383549e-09,5.202769411330982e-09,-5.206554825383549e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09,5.202769411330982e-09,-5.207236946409878e-09
3,0.0007634704344374773,3.5150109175663687e-09,0.0015293902011735436,2.3230054214677746e-09,0.0027760425652014445,-1.0021925650090148e-09,0.0044503403970700154,-2.1971691689675165e-09,0.006091344132835901,2.2860427590657169e-10,0.006833448960041946,-9.681109109480602e-10,0.006091339322921029,-4.290822100919224e-09,0.004450337663406188,-5.4758732654332975e-09,0.002776038414931757,-3.016340278501308e-09,0.0015293742111377434,-4.1036117292120126e-09,0.0007634481904874099,-7.137209157174827e-09,0.0003519913331201135,-7.6093455180081e-09,0.0001520707640926441,-3.5142262407871074e-09,6.224730026983848e-05,-1.3180839042759934e-09,2.4351269392361243e-05,8.763198493389896e-10,9.170395731247749e-06,4.969458387986712e-09,3.3426186891117833e-06,4.499060610049568e-09,1.184297934190818e-06,1.4647149684772596e-09,4.129083046805689e-07,3.791821006626856e-10,1.5357673727608994e-07,2.8441729919602063e-09,8.136175479778627e-08,1.664084547168348e-09,9.958287831590494e-08,-1.6501867572883408e-09,2.138805886774972e-07,-2.832630047458218e-09,5.028870436333002e-07,-3.716115065962756e-10,1.139947043146373e-06,-1.4585088505022324e-09,2.4745182158050344e-06,-4.496078628900625e-09,5.108721684533899e-06,-4.966355328999198e-09,9.94032501154724e-06,-8.730957125129058e-10,1.8052305421407416e-05,1.3226725171934603e-09,3.0294944895917178e-05,3.5179455622565085e-09,4.6407070288714314e-05,7.613813053086997e-09,6.398016188788902e-05,7.139321846875704e-09,7.824413269948652e-05,4.102247253120629e-09,8.382857299853021e-05,3.010387189492458e-09,7.824524558567031e-05,5.4736394978938484e-09,6.397661988160827e-05,4.2926817616539246e-09,4.639945628510319e-05,9.730736306702747e-10,3.029041608567787e-05,-2.2128671080633886e-10,1.805187381711385e-05,2.2048608408724967e-09,9.938345662360865e-06,1.0072763625697993e-09,5.104982752614555e-06,-2.3181637795841305e-09,2.4683107667445937e-06,-3.5169916561396397e-09,0.0019355591039422243,6.818469434664367e-06,0.004628596612711909,1.826130498563345e-05,0.010283731943384593,4.722060630315716e-05,0.02078128796432459,0.00011725813143238419,0.03703021177241354,0.00027773100434888586,0.05553015153584983,0.0006221292025510735,0.06532724253261109,0.0013038324712358563,0.05553013952512386,0.002521274362125349,0.037030201313330374,0.004418224375004832,0.020781287968067996,0.006853910003529427,0.010283725640233471,0.009138463623867542,0.004628580337120717,0.010131989076078618,0.0019355421485480603,0.009138460135997563,0.0007634588411015551,0.006853907465999161,0.0002872226262994609,0.004418238948140793,0.00010392886972907149,0.0025213108811076557,3.640363962674943e-05,0.0013038656117702156,1.2407133026337907e-05,0.0006221615907336857,4.132111563720629e-06,0.0002777675346300199,1.350219671575116e-06,0.0001172944539195603,4.3514048498333053e-07,4.7250474880346434e-05,1.397387668792202e-07,1.8282145746522912e-05,4.59282028236824e-08,6.831230386885777e-06,1.65615379942202e-08,2.475359068315446e-06,7.485269903420568e-09,8.721703626312142e-07,4.711404253299918e-09,2.987427060476341e-07,3.872132082237773e-09,9.869523914760725e-08,3.6213237171121533e-09,3.042213620246212e-08,3.546455548417939e-09,7.571541579556307e-09,3.5239950978096745e-09,5.3461007328560645e-11,3.517256962627195e-09,-2.3828171303353284e-09,3.5153852584098398e-09,-3.1603218564423447e-09,3.5150109175663687e-09,-3.4062653003879256e-09,3.5146365767228976e-09,-3.4825216691912737e-09,3.5146365767228976e-09,-3.5056481595807653e-09,3.5146365767228976e-09,-3.512777618104368e-09,3.5150109175663687e-09,-3.5160012868530046e-09,3.5150109175663687e-09,-3.5164964714963224e-09,3.5150109175663687e-09,-3.517178592522652e-09,3.5150109175663687e-09,-3.5164964714963224e-09,3.5150109175663687e-09,-3.5163095351133104e-09,3.5150109175663687e-09,-3.5163095351133104e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09,3.5150109175663687e-09,-3.5169916561396397e-09
4,0.0017356680100571206,2.7444501461030347e-09,0.003327299096075204,1.7611022307548464e-09,0.00579316138182215,-4.2811929402317366e-10,0.008950921462281677,-1.3784341343448832e-09,0.011914798383989277,-5.821860578449039e-10,0.013209060759339825,-1.53696843324551e-09,0.011914794443313928,-3.712039139177346e-09,0.008950917345463332,-4.642745256287339e-09,0.005793154677487292,-3.783709533005668e-09,0.0033272836146664092,-4.563289417620748e-09,0.0017356472686646828,-6.324462774746491e-09,0.0008370137491069601,-6.349774501319219e-09,0.00037828234154735753,-3.668196044991829e-09,0.00016192123808231684,-1.316345321379863e-09,6.619441077489767e-05,1.0327764500493363e-09,2.6019713017585017e-05,3.7091391576883357e-09,9.88923418482693e-06,3.684817800402243e-09,3.654413872246839e-06,1.924392656885995e-09,1.3311418240509399e-06,1.1458031415575505e-09,5.142715455831926e-07,2.0102967692047538e-09,2.913539739234376e-07,1.086787139356423e-09,3.764931942104589e-07,-1.0721520091559572e-09,7.86604033455558e-07,-1.9961568236476057e-09,1.7734244621198935e-06,-1.1362518089178696e-09,3.897991191259727e-06,-1.916205800337697e-09,8.205350261471425e-06,-3.679359896036711e-09,1.641298680673236e-05,-3.7015685636219256e-09,3.095965103061435e-05,-1.024831749178179e-09,5.460222036264914e-05,1.3221773325501426e-09,8.91659921174259e-05,3.6709249971745945e-09,0.0001333105971699013,6.351755239892489e-09,0.00018020808513792908,6.327686911572574e-09,0.0002174874953832185,4.559317067185169e-09,0.00023189954233831695,3.776513045744006e-09,0.00021748716140395816,4.639147012656508e-09,0.0001802044311240931,3.7125343238206637e-09,0.00013330419557071833,1.541557046162977e-09,8.91611097086971e-05,5.924856040940799e-10,5.459956550851448e-05,1.3883595737893118e-09,3.0955583854068754e-05,4.3482059664151844e-10,1.640636483966705e-05,-1.753410558849866e-09,8.196190295405399e-06,-2.7427115632069042e-09,0.004173996675591964,2.1768347332007203e-05,0.009461597318702039,5.6038893246876064e-05,0.019927413909761126,0.00013921857287131512,0.038225084919921645,0.0003319743066745083,0.06490626458322783,0.0007547919542611468,0.09358043303595134,0.0016228783116999657,0.1079496746218468,0.0032658038524465693,0.09358042310843218,0.0060708481009572,0.06490625415858402,0.010252037468743,0.038225080499704966,0.015398682088979461,0.019927406446902066,0.020048158036865743,0.00946158332471829,0.02201325034998748,0.004173981435427544,0.020048156762900973,0.0017356563332431903,0.01539868374942064,0.0006876166534619695,0.010252055596910656,0.0002616569358723028,0.00607088765771931,9.624308978534788e-05,0.003265846242421236,3.439053847000089e-05,0.001622919820268302,1.1987049810524131e-05,0.0007548345065832756,4.089716547200244e-06,0.00033201511956568516,1.3702800557202876e-06,0.00013925276717670216,4.5272610181231476e-07,5.606385975279652e-05,1.486205847566585e-07,2.1784531887443882e-05,4.9409779693206976e-08,8.205692473995397e-06,1.749497674223719e-08,3.006815591433329e-06,7.356703678510123e-09,1.0744594498057789e-06,4.172934804788649e-09,3.74655576531972e-07,3.182803273807661e-09,1.2697365961025586e-07,2.8777154863787367e-09,4.1083129026949177e-08,2.7845046163544392e-09,1.1836098699015323e-08,2.755680371407167e-09,2.0385698744384456e-09,2.7474448728508033e-09,-1.1948355049497501e-09,2.7448244869465058e-09,-2.2494803075313675e-09,2.7440758052595636e-09,-2.5879098387666312e-09,2.7440758052595636e-09,-2.694664780237662e-09,2.7440758052595636e-09,-2.7291347671860284e-09,2.7440758052595636e-09,-2.7399830791015854e-09,2.7440758052595636e-09,-2.741347321154245e-09,2.7440758052595636e-09,-2.7425246268238923e-09,2.7440758052595636e-09,-2.7420294421805745e-09,2.7444501461030347e-09,-2.7415342575372568e-09,2.7444501461030347e-09,-2.7415342575372568e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09,2.7444501461030347e-09,-2.7427115632069042e-09
