SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,2.7320692143089532e-05,0.00016484063577095094,0.00033956557871494403,0.000522929657932162,0.0007320935167409448,0.000985342557551087,0.0012903899399787054,0.0016103574156221875,0.0018378775044459363,0.0018876063640150993,0.0017863767949012543,0.0015389878211153592,0.0011958890145866872,0.0008767031856102988,0.0006291174169042032,0.00044513732011924504,0.00030603885397930785,0.00019674840119221102,0.00010658494779833364,2.0151959968416327e-05,2.7194288456730206e-05,0.00011520751072583183,0.00018926693106543786,0.0002559461091788326,0.00031345460724791516,0.00036234813467479884,0.00040475341975679886,0.000444549333865163,0.00048581209064017003,0.0005338208741050611,0.000596713436537149,0.0006918164914767807,0.0008760665802205028,0.0013080717277269322,0.004417753148331792,0.004647149552112992,0.001964062660663937,0.0016527762917935849,0.0009417690891673689,0.000189524703490037,0.0009948297810883164,0.0019856190579270634,0.0022047521402155886,0.0017181777415455576,0.0013779738246463375,0.001297497176101745,0.0014126512193920967,0.0016951475392780755,0.0021284249187331797,0.0025861612110111296,0.00285488595978297,0.002827899784538907,0.002418388369118841,0.0018518342685246054,0.0013614349975544415,0.0009857431434898522,0.0006835262097966348,0.0004105412812381089,0.00012506661331378416,0.00012241465693890708,0.0004131682948341558,0.0007059805524466292,0.0010565035568635532,0.0014999391874006719,0.001816110078437984,0.0016326843652207546,0.0013492880198153045,0.001204895007769794,0.0011718103086967534,0.0012311726823482254,0.001482908515808377,0.0023654286064855225,0.0022692108192506077,0.0011981695807368477,0.0007666636435102805,0.0005270707239816402,0.00034064365573776537,0.00016465048844543776
1,3.935029870860197e-05,0.00021588103141861707,0.00043558432415730726,0.0006579991626339282,0.0009017689433567918,0.001186319774578076,0.001520691160767376,0.0018735638916288584,0.0021452661415919364,0.002252079595861909,0.0021999789397118383,0.0019541606337392346,0.0015628115731486584,0.001181552276197069,0.0008784046470773913,0.0006480658644493084,0.00046714200971117396,0.0003155167398844656,0.0001815266649250187,4.964777904639401e-05,5.1603905217950836e-05,0.00018053236843183404,0.0002928480600476181,0.0003947488874747366,0.0004854047792540843,0.0005670044878923616,0.0006425110981011421,0.0007159721031697046,0.000791350756449773,0.0008732229950628737,0.000968455401314358,0.0010930245789215957,0.0013071970048361887,0.0017866042072583025,0.00532918919295284,0.005503850511772053,0.0022809731052747806,0.001830063178692774,0.001022060157721578,0.0002053051378096333,0.001073967439292614,0.0021408393926235425,0.0024629244759207755,0.002111079850098978,0.0019076066195126205,0.0019580827190039457,0.0021884285934788686,0.002551028179733867,0.0029957337551966834,0.00329740039461929,0.0031896905790600068,0.002803570831774005,0.0022371313814528587,0.001710276225927937,0.0013133778698369127,0.0009976631863776162,0.0007182402165741822,0.0004414732043571025,0.00013345889690704205,0.00013239156750682315,0.0004577286293354726,0.0007982615900264927,0.0012270058293893512,0.0017874178864553366,0.002198901259428344,0.0019900360843304174,0.0016523202818133208,0.0014852784028978297,0.0014657563426752481,0.0015942728500658843,0.002059056445261739,0.0035961430346333877,0.0034860836375385537,0.0017312094119224892,0.0010530887497858647,0.0007021616779374231,0.00044721584815978605,0.00021652046398050646
2,4.086178141021019e-05,0.00019304891666339035,0.0003814082021996026,0.0005723187354167208,0.0007735320779785781,0.0009880693859539728,0.001224001233652439,0.0014817387747407514,0.0017237326423672269,0.001897245000803884,0.0019681373320126045,0.001820042420731975,0.0014756831188286568,0.0011155692265554917,0.0008283297572222214,0.000612335794733023,0.0004429022557327396,0.0003000489525454823,0.00017326887687630992,4.9363353178554295e-05,4.824527722596184e-05,0.00016484598711313347,0.000265865303021293,0.00035655391333384693,0.0004361435138794147,0.0005062298810537311,0.0005699708488578845,0.0006320459390082813,0.0006955584964285949,0.0007633442555416686,0.0008419547895071916,0.0009475718944773068,0.0011306570633377437,0.001532545824472261,0.004309583718105008,0.004524232344113609,0.0021453422704293497,0.0018208149369312574,0.001030459927578272,0.00019487507129185041,0.0010845809026665382,0.0021886663038233915,0.002487984001240001,0.0020520080989725083,0.0017935049115376904,0.0018465753506014925,0.002158145613528551,0.002711141512933802,0.003444000044246234,0.00394804122803365,0.0037456979321783173,0.0031488065154656655,0.0024680004535827405,0.0018460984052819699,0.001370566972273975,0.0010130045506332509,0.0007065247237489553,0.0004053496879877544,5.2054448662691146e-05,8.687823399208209e-05,0.0005018788597527344,0.0009358141010655293,0.001521198103881904,0.002329186415855752,0.0029181761754409757,0.002575281567018273,0.0020386212389959415,0.0017553216843489354,0.0016571538077821604,0.0016669553810908383,0.0018656954954462766,0.0026657039103264142,0.0024956419841242034,0.0013727074619979283,0.0008942455822666267,0.0006148052054445463,0.0003972888654027317,0.00019622121110424585
3,1.0669493349322592e-06,0.0001833229613841668,0.00040478263269121736,0.0006215615105271224,0.0008623755547702005,0.0011652880148041605,0.001545352437216012,0.0019483111073851371,0.0022336342751520704,0.002297158061552342,0.002163745883103506,0.001858083444740107,0.0014462124652935776,0.0010646166108021033,0.0007629176250541487,0.0005339763720663532,0.00036019650793206383,0.00022490853199154338,0.00011510194467106733,6.3927443068296326e-06,2.4081523971526664e-05,0.00014646411570654283,0.0002496644764728992,0.00034665493987043425,0.0004338504608146146,0.000512226991236977,0.0005842256391217285,0.0006527169177821014,0.0007229478986092447,0.0008019025980129378,0.0008977881835342583,0.0010287003792233108,0.0012734667834747063,0.0018618037579782155,0.006545721652403058,0.006671901518393869,0.0021794943584114196,0.0015712156188507928,0.0008410030448328317,0.00016295037946667383,0.0008703642815502682,0.0017231204962424806,0.0020022047297265475,0.0017865069290219611,0.0016845437786780022,0.001784723482939207,0.002051658753082189,0.002469421566966997,0.0030050543413181626,0.0034040014080914415,0.0033429018806886797,0.0029848493425462985,0.0024522745118245037,0.0019056332245647987,0.0014564133526050742,0.00110043632028183,0.0007924443624521063,0.0004896453130532091,0.00015502000821304577,0.0001511417606619009,0.000503224299538429,0.0008789354804410679,0.0013528531931256231,0.001964931962164221,0.002412291556327273,0.0021724775055327952,0.0017982906520048543,0.001622694709449985,0.0016235331941338855,0.0018246811026179175,0.0024927538800944686,0.004730588652761734,0.0046140334977590415,0.0021290417086885995,0.0011964756878778135,0.0007464226018954899,0.0004458550658043084,0.00019281145575753716
4,3.3832472408662994e-05,0.00021899163628533614,0.000444855627734168,0.0006699961990516817,0.0009052641534012397,0.0011584995422443472,0.001442211685949267,0.001754936093855163,0.0020445114235237,0.0022504786618083297,0.0023266730918348145,0.0021293506751266303,0.0016898562508273597,0.0012400440275553274,0.0008901471439574103,0.00063461577308854,0.00044127440595718493,0.000284199270455024,0.00015070122963206688,2.1127458246305935e-05,3.524321895419062e-05,0.0001702129558844031,0.0002812649694222813,0.00038136131365670227,0.0004687727048241485,0.000545238188822205,0.0006136600219232351,0.0006783586359767929,0.0007432345833048774,0.0008127430640853775,0.0008966570195819785,0.0010198916441276512,0.0012686595316485686,0.0018848271970058708,0.006691354380130603,0.006879443375907816,0.002422995482240526,0.0018567679207062053,0.0010206778196283615,0.000199867505450481,0.0010665618915102779,0.002114438432123181,0.002384512378477597,0.0019504598670750323,0.0016657315291905683,0.0016345717089889336,0.0017812820444371457,0.0020651878540395817,0.002456407382621965,0.0028143447377493094,0.0029386071490713453,0.0028233476093042645,0.0024507785922411106,0.0019866263839443243,0.001583523957989866,0.001247120346062614,0.0009250497452603175,0.0005744556385070619,0.0001471103390758351,0.00014136146253009626,0.0006049856052274089,0.0011285138488524875,0.0018658933806820772,0.0029280217011855856,0.0037211589774873224,0.0032539745071634733,0.0025431046400941145,0.0021911347948695794,0.002107448999199675,0.0021956910161479775,0.0026129946700952584,0.0040977867607051265,0.003869955086088014,0.0019639390095619966,0.0011930059706598498,0.00078086594637231,0.0004859130443374978,0.00022901563742160828
5,2.6586685019018932e-05,0.00021143850098082073,0.0004307257355850324,0.000641022464827171,0.0008564820756338752,0.0010937276350980788,0.0013756314316724218,0.0017147510052129707,0.0020856574307862082,0.0024376262668393336,0.0026572241099261,0.00249869477056931,0.0019828288870215394,0.0014321736388649845,0.001005518158327724,0.0007010256512422101,0.0004780170508115845,0.00030211103831141793,0.00015624282151521123,1.497010506128682e-05,3.627206331937292e-05,0.000187688285248725,0.00030951987042529257,0.0004160619035824616,0.0005046972977544641,0.0005765945893879866,0.0006369967960701222,0.0006894750989914432,0.0007393675015136666,0.0007903036027739497,0.0008496231662308319,0.0009320043694697028,0.001077459238135516,0.0013937522456943245,0.0034778071720258097,0.003675088323066674,0.0020364372003040037,0.0018120430023729644,0.0010489426008455011,0.00021603709789818335,0.0011162656863340993,0.002237057266936752,0.0025286267612068852,0.0020470615700528922,0.0017251226251153266,0.0016928465866397596,0.0018875342467290746,0.0022863167177804397,0.002854477095321355,0.0033450339755393163,0.0034232487553841695,0.00316523738447681,0.00265596002988839,0.002079555582713728,0.0016039458247259532,0.0012297963883441284,0.0008967565467299836,0.0005519094745328561,0.0001508136091563563,0.0001680419817118552,0.0006255655854619854,0.0011207523937620115,0.001776425623967948,0.002658029070553799,0.003299369693994875,0.0029140904495184414,0.0023244196903606813,0.0020246558972922876,0.0019670474762360506,0.0021460779955735495,0.002837905892114136,0.005217575451124543,0.0050492938623442896,0.002325522014774334,0.0012984725913685502,0.000805798455269211,0.0004849571764025543,0.00022175952552417222
6,3.944086686439175e-05,0.00023529297259738534,0.0004705915458470632,0.0006969195434138772,0.0009312381575564046,0.0011936269134752676,0.001500834017988105,0.0018509965599223144,0.00220740468782975,0.002521161929245748,0.0026998839589101728,0.0025259709377732278,0.002029239571700082,0.0014986600941086043,0.0010713766735953498,0.0007517270195747013,0.0005121906053437217,0.0003264432554870218,0.00017598365440251048,3.319983256210566e-05,4.2974038368160414e-05,0.00018597430720562887,0.0003045195952582746,0.0004093271196551881,0.0004972189447296782,0.0005689637969216298,0.0006310982307242114,0.000686390502446545,0.0007420771779003189,0.0008048576241427813,0.0008833643084473902,0.000991068752020408,0.001179506254077877,0.0015957467039842098,0.004589456111275294,0.004787192643108311,0.0021559668820002333,0.0017946281365174115,0.0010077966047787052,0.00018674841216798684,0.001052719847672588,0.0021269706632707744,0.0024290498240738885,0.0020335618263187614,0.0018102331297463591,0.0018830100760484025,0.0021991187995550904,0.0027425565048801634,0.003468097016603234,0.004013607505513589,0.0039400853126148735,0.0034633354493069876,0.0027958150340995345,0.0021303698771398738,0.001602210438323756,0.0011963855449071165,0.0008476469937092699,0.0005031319611617016,0.00011245820024560825,0.00013613561497284273,0.0005759282584840963,0.0010353693582792368,0.0016258089982879602,0.0024017278670250934,0.002985649132832285,0.0027270082404256216,0.0023103322951836037,0.0021337307624660047,0.0021263638985581776,0.0022185047202455746,0.0025542514402200917,0.0037617798012042234,0.0035254419996006547,0.001877547146703834,0.0011836933939346633,0.00079011446452015,0.000497117426730605,0.000235961737291545
7,2.7183064891791336e-05,0.00024882095883366694,0.0005137983482432201,0.0007611413579701246,0.0010196009580646275,0.0013281511981399912,0.0017045924501408426,0.002096682418223143,0.0023775569252353305,0.002446420305207279,0.00233321804056112,0.0020516739802373092,0.001669391526030078,0.001299225892797367,0.0009848660647165067,0.0007290320359763227,0.0005227498807525205,0.00035465411289293614,0.000210755833153591,6.877782753995096e-05,6.151573779754934e-05,0.00019303124494099764,0.00031125866239006697,0.00042033226884163454,0.0005158690786088172,0.0005979589216916854,0.0006691552956381235,0.0007335723276230936,0.0007960738868480837,0.0008637544101563991,0.0009454607412689932,0.001062393961767672,0.0013055942664203521,0.0019407432662497965,0.007326151335288418,0.007386434475356767,0.0019983938766643906,0.0012561182556144706,0.000637604156482932,0.00013138275421486047,0.0006515477403099892,0.001254352334902157,0.0015064216806941625,0.0014844253536819558,0.0015212528334218225,0.0016944947091896017,0.002008857114692858,0.002474859155329947,0.003085234373694641,0.0036292803255288057,0.003799169860317964,0.0036036503154488774,0.003042900639983761,0.002359159959525587,0.0017775668225390845,0.0013200506378311565,0.0009342987499847601,0.0005700752103143642,0.0001771275676012774,0.00017602314763723987,0.0005882071789353879,0.0010114097547693,0.0015252427664535632,0.0021726290891746413,0.0026489555156925925,0.0024384113457574263,0.0020938620667308484,0.0019517938230916312,0.001994547072184679,0.002264404003922661,0.003097266635955431,0.005873012885185188,0.005726016066666788,0.002630962929392683,0.001474077802614732,0.0009211636742177608,0.0005573597573910744,0.0002537096084294
8,3.5687589751965103e-05,0.0002678317933509988,0.0005502383786115301,0.0008341325770905244,0.0011399874262909874,0.0014909546546109757,0.0018946679035549948,0.0023150958626031093,0.002625255688279319,0.002721232841261725,0.0026172783927514084,0.002286735211892874,0.0017903427662060323,0.001317498827640734,0.0009516132956984003,0.0006816022431741253,0.00047535529769501947,0.00030774198139746833,0.0001650513618600166,2.60396901361333e-05,3.9219678333011565e-05,0.0001825932797131307,0.00030329624747575337,0.0004117088675609373,0.0005057354002627301,0.0005867380098811055,0.0006582434257889877,0.0007254453356335242,0.0007938569681174432,0.0008691942502940041,0.0009604617416552122,0.001087200841716535,0.0013127453120417624,0.0018221900503612486,0.005499297374355912,0.005740490488876457,0.0025688663178743197,0.0021635952029104497,0.0012173064021419905,0.00022128849191228493,0.0012719256125481907,0.0025753302844456144,0.002901115603417894,0.002315886822018643,0.00194602612224137,0.0019235614630002634,0.0021525640925899453,0.0025836508578171457,0.0031464044677002576,0.003536076650633304,0.00340748891284161,0.0029895249228448204,0.0024857945229558942,0.0020173218878984664,0.0016303428233264833,0.0012992485336103677,0.0009717528606779571,0.0006100304126174562,0.00016609746422768324,0.00015956055495234395,0.0006479239162081377,0.0012048446432135792,0.0019872366553677205,0.0031059387781364406,0.003945010188020089,0.0034762299861010116,0.0027550609090096195,0.002408142228123235,0.002343331111980847,0.002472949158432805,0.002994226515268037,0.0047865467513890664,0.004549363609641239,0.0023182594104998455,0.0014205612358833427,0.000938089548821412,0.0005860485120358134,0.00027409090645046997
9,6.785787267797789e-05,0.00030233744574490026,0.0005882901218498626,0.0008641132104273367,0.0011403259105976168,0.001426302110015452,0.0017298998036621726,0.002029448933221128,0.002241658547023662,0.0022954637014215686,0.0022110246781335795,0.0019715061791272595,0.0016277963451996732,0.001290754440891739,0.001002860691847949,0.000764179463591128,0.00056545529290657,0.0003949111080906937,0.0002423083247418172,9.180079861940862e-05,7.604860105457233e-05,0.00020784956198888769,0.00032960894111137677,0.00044209219295624424,0.000543587093056987,0.0006350306694773778,0.0007188829950150422,0.0007986850514316825,0.0008775810416112903,0.0009581633943458827,0.00104445596188064,0.0011483514714002358,0.0013144624177597907,0.0016715939886305488,0.004357095610472331,0.004418288080138858,0.0018512775437620557,0.0014253005656582835,0.000786919882529852,0.00017203182899450217,0.0008312935464919958,0.0016411021869271443,0.0019737737868920253,0.0018894950391795118,0.001895436695015487,0.00208692082083295,0.002445220109225536,0.002967603256287897,0.0036135816599391223,0.0040287493190815146,0.0037900102817670566,0.0032131186006521288,0.0025852256922983454,0.002026075630979979,0.0015857898415777372,0.001231094535809265,0.0009045494613077888,0.0005665421722601783,0.00018469910061083062,0.0001880184786551384,0.0006043760289503601,0.001049746411743549,0.0016098712767100886,0.002318970887267067,0.0028601145469427628,0.0026892037755681707,0.0023867225744996848,0.002296463116063154,0.0023630190821920414,0.0025509260005987895,0.0030700671975315928,0.004825491128781089,0.004577913618721804,0.0023568016260531732,0.0014536376585526165,0.0009679386573343336,0.0006161977705889247,0.0003043509468145647
