SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0,1.3751314378773603e-05,7.3494716625222505e-06,0.005157826969310045,0.013688823428087844,0.010290325422363389,0.027672853745835457,0.01538844562858281,0.04228474627069149,0.020440449539746986,0.057916962920123966,0.02544231252439942,0.07505246066369745,0.030402217764534185,0.09423631809944072,0.03534723343595463,0.11584606779626808,0.040333669934997075,0.13933434040435372,0.04546405601473147,0.1614862769651205,0.05091669317898478,0.1740959748759846,0.057000106684247674,0.16660463358881,0.06425817692025335,0.14961793554779004,0.07367954145216554,0.1313851202489782,0.08711640810201526,0.11515711414643466,0.10807478228882396,0.10151113596601975,0.14284464816161646,0.09010386078278959,0.19978523538428433,0.08044189850545123,0.27069374991056006,0.0721196621524052,0.19977696883637078,0.06484978745832953,0.14277426264398932,0.058435356562879154,0.10785487116720247,0.05273746853876406,0.08665934359523868,0.04765184360344851,0.07293280441099592,0.043094694777643903,0.0632317682325131,0.03899498542562376,0.05578046185811534,0.03529040034406182,0.04966636517842051,0.031925257050575175,0.04440985252273918,0.02884935997765891,0.03974746104398047,0.02601730448464589,0.03552369208445368,0.02338801808669661,0.031636973829994294,0.02092446128338306,0.02801296605872224,0.01859346169152721,0.024591896028378163,0.01636566262460517,0.021323139934486233,0.014215554645806306,0.018163453631411027,0.012121540533909085,0.015076846721838578,0.01006597014129458,0.012034924897034584,0.008035078218057877,0.009017010844489592,0.006018768146349383,0.0060096939618396105,0.004010206693375853,0.0030057175506002123,0.00200522525774848,4.114336111424694e-06,2.8759391760294463e-06,0.0051578442049634195,0.003005351593382851,0.010356219252637126,0.006025330707108988,0.015652315415124848,0.009080999351775509,0.021100678283191614,0.01219646629037061,0.026761871554539105,0.01540408368763445,0.03270300172614269,0.018748331392391616,0.03899705180296493,0.022290585618031315,0.04572052333360744,0.026114551148046547,0.052948512356045384,0.03033117807302588,0.06074570725974071,0.035079593178124036,0.06915086735693923,0.040515669019019505,0.07815127024698207,0.04677073782383574,0.08764301902475544,0.05385024848895307,0.09737497837509991,0.0614389191537737,0.1068830151870244,0.06863837336575955,0.1154449239408459,0.07391379788021872,0.12212969594264637,0.07602389720408745,0.12605211437898345,0.07624497367686986,0.126863471260524,0.07585583423451232,0.12513604899510114,0.07491450295853459,0.1219447903939355,0.0722593226560906,0.11835621051186028,0.06669854454674079,0.11516609172207846,0.05942757305450956,0.11284366136017322,0.051914570214078366,0.11155823786796659,0.04501632573340792,0.1112064891208926,0.039030379044228694,0.11141245805103799,0.033945853113010786,0.11151862638933895,0.02962973198218795,0.11063451396853313,0.0259240009189559,0.10784660032979469,0.022685586304009173,0.10262772085904835,0.01979785534198908,0.09516466887255577,0.017170298568260054,0.08601575493183693,0.014734342150627544,0.07570588344814402,0.01243858973960406,0.06455419970707776,0.0102446384274949,0.052699137124205965,0.008123719525037779,0.04020455582885947,0.006054091714941274,0.027154037181889582,0.004019026955639221,0.013689363388380551,0.002005230164661054
1,5.698822290794173e-06,7.3016947917211556e-06,0.00727914415937951,0.016026777552048618,0.014516408473165055,0.03234536927575794,0.021679246471082946,0.04928722139299047,0.028739839683780445,0.06724644097564303,0.03568318302914332,0.08670815305959755,0.042514049256615574,0.10821292580709935,0.04926700872138931,0.13211409812666042,0.05602171033665087,0.1578035109457359,0.06292772553453733,0.18195637490570782,0.070247602919778,0.19621991141267026,0.07843588079634799,0.18992312927114544,0.08829095340926482,0.17371506133407957,0.10125619427393422,0.15593538924765268,0.12001975429341755,0.13991056464072402,0.14964207061351986,0.12626954088813863,0.19915912758259555,0.11470476086135047,0.28052047100259453,0.10475035185199569,0.3818570337132654,0.09602414441957759,0.28008840531242496,0.08825952285615599,0.1982955840660881,0.08127771721242319,0.1483606441324297,0.07495499026142419,0.11836701280992114,0.06919885372335409,0.09933177403537066,0.06393370825501873,0.08626108390678693,0.05909305022191833,0.07653656626890813,0.05461555206564567,0.06877700898391267,0.050443220771323724,0.06222977431754728,0.04652062872633498,0.0564641024294722,0.0427947300927942,0.05121709969388768,0.03921506267615199,0.04631562357456142,0.035734266217199426,0.04163652113952536,0.032308883108971405,0.03708676160036422,0.02890038775745755,0.03259408925787126,0.025476346408061873,0.02810318464540781,0.022011555646543345,0.023574462318576152,0.018488975455614794,0.018983749493953914,0.014900265747884094,0.014321764697052822,0.011245768872832532,0.009592802284946276,0.007533848215166432,0.004812431860796961,0.003779581548416593,7.938898436913922e-06,5.363855135480968e-06,0.007279189615769877,0.004812100944912625,0.01460663268785142,0.009658315218652777,0.02204010860936387,0.014585221078458622,0.029641404538549656,0.01964467961908237,0.037481621176621384,0.024903482497999542,0.04564226618632456,0.030450051827056283,0.05421475241171377,0.036402538670453434,0.06329770558431286,0.04291809909641513,0.07299096458503257,0.05020180484317083,0.08338422791878931,0.05851043203454287,0.094536919267876,0.06813943155340298,0.10644415730170095,0.07936838367960508,0.11898264409798644,0.09232193023820712,0.13183259855573962,0.10669760947943108,0.14438406511198895,0.12139330838677785,0.15566886570946378,0.13441368481177304,0.16441963247368196,0.1441201012060011,0.16940937571505288,0.1522040590708748,0.1701159263024741,0.15981406775703927,0.16724766440202724,0.16540090266730195,0.16218640142903012,0.16465652925831276,0.15630376660242243,0.15376550752766446,0.15061429953788244,0.13655537032221546,0.14571109335125923,0.11777671343571189,0.14181950287066378,0.100283366446045,0.13886074551420707,0.08516360101995361,0.13648647661420288,0.0725121787962608,0.13409653997593293,0.062012316874587414,0.13089557874776625,0.053243871675593475,0.1260739368402027,0.04581370693896463,0.11914344897478858,0.03939653503584427,0.11020142104684129,0.0337377667331366,0.09965331431343576,0.02864327529016292,0.08788442917152217,0.023966595705314737,0.07512257023620067,0.019597351402230803,0.061465554387671935,0.015451864880819071,0.046976912761740416,0.011465854002797232,0.0317681332600147,0.0075888045464221066,0.0160270882906477,0.0037795809929145182
2,6.012325025161571e-06,3.742386723328992e-06,0.00707131520840697,0.017046789007810016,0.01411075401855846,0.03426717518037339,0.021095579630692866,0.05185454586822418,0.028006366047861022,0.07003704571430588,0.034834573399735926,0.08909954879256544,0.04158871948837328,0.10936528552486212,0.04830350898401754,0.13102161308578988,0.05505404828469645,0.1535256770254494,0.06197924609294887,0.17422253186943826,0.0693225583606515,0.18650859066310835,0.07750665685865885,0.1819710709493686,0.08727681791161741,0.16910708280752107,0.09998445086508566,0.15459212589939783,0.11815096754411838,0.14112938705751635,0.14652611200757246,0.12928491724420763,0.1935890106297651,0.11888325348132124,0.27053202531774906,0.10962096036477659,0.3660984120979848,0.10125389267920108,0.27047180240306656,0.09361879222708845,0.19346172196313827,0.08660964397074813,0.1463300786052544,0.08015259229640347,0.11790875175147655,0.07418865598669974,0.0997624477748929,0.06866471011907352,0.0871983217849611,0.06352947237281845,0.0777553891294786,0.058732313546611105,0.07013618969273294,0.05422326227470899,0.06363497384543851,0.049953464651110085,0.05784929872817746,0.045875758040164076,0.0525350871715103,0.04194528883336084,0.0475330302220766,0.03812017609275886,0.04273103411250508,0.034362241764949356,0.03804534045029513,0.030637813608614183,0.03341150076540288,0.026918554435234582,0.02878051297037574,0.023182228147510787,0.024117462334348957,0.019413284413695484,0.019401067482137258,0.0156031379931335,0.01462312360280987,0.011750044272138114,0.009787270084746134,0.00785851530099391,0.004906938097166704,0.003938264782421236,5.031093101999307e-06,5.104607168260883e-06,0.007071252891859544,0.004906903734206515,0.014167087217367725,0.009835896167763095,0.021320970698793084,0.014817622693697522,0.028568380324307963,0.019887529599583398,0.035951337196973444,0.02509276901744377,0.043518649831606804,0.030497351066619063,0.05132477249247172,0.036188268395349873,0.05942695758698013,0.042282306597808524,0.06788013809219462,0.048932056405388245,0.07672851773527611,0.056327123102082335,0.08599213617031642,0.06467991674117467,0.0956460285317433,0.07417551156700176,0.10558909658615163,0.0848487486603799,0.11560159835642751,0.09634875197153477,0.12529704165081076,0.10762245840104695,0.13409282144847695,0.11684846967580846,0.1412539374784211,0.12254200363238144,0.14609562086422284,0.12617282959347623,0.14836069279833625,0.12901924316727398,0.14851084152943655,0.1305379883532328,0.14740712063749495,0.12835404662847935,0.14591320358894808,0.12027151890925569,0.14468275300982497,0.10850891879645805,0.14410085271544806,0.095832107547272,0.14428525838335987,0.08391087299959496,0.14508342410120642,0.07338614510822808,0.1460453879870768,0.06431571090362923,0.14639713809156613,0.05651338270077874,0.1450935465315177,0.04973017276938474,0.14107389141689872,0.04373185118029233,0.133762368641516,0.03832384777702742,0.12346855274467707,0.03335355960357424,0.11097310757103555,0.028704690545244004,0.09703057073138413,0.024289879073917046,0.08214584830994685,0.020043913741041936,0.06658354777776573,0.01591815100728934,0.05047520691246246,0.011876114762990992,0.033922046588216695,0.007890059736861197,0.017046827839457962,0.003938247103674989
3,5.192932158305505e-06,5.935456166178884e-07,0.006384987983915724,0.013805391510125598,0.0127448186308661,0.027711334066522427,0.01906142731260879,0.041830683995716905,0.025319679050171896,0.05630352012219378,0.03151398930193252,0.07131454589354076,0.0376544399477086,0.08708316269565923,0.04377622096808548,0.10373787459895718,0.049954625533734955,0.12087450429235218,0.05632977653003925,0.13651919880214616,0.06314931462930931,0.14574479591627984,0.07084585214346865,0.1422754198772104,0.08018427557284243,0.13255954650543236,0.09255160111580864,0.12166717988560657,0.11053188681011715,0.11166142083057234,0.13898432722557733,0.10297503325621407,0.1865722667291226,0.09546341321355226,0.2647303060942462,0.08887346124716436,0.36204324132441107,0.0829922472677808,0.2648804032417926,0.07766915667619202,0.1869016317105037,0.072801349573594,0.13955584931155313,0.06831560046363934,0.11144856784041647,0.06415478822269469,0.09396122559677704,0.06026983823415689,0.08227858478767716,0.05661532884759361,0.07385283981489783,0.05314739813102162,0.06731887882821755,0.04982286905761694,0.061914581779028297,0.04659906741817029,0.05718878544646756,0.0434340698354113,0.05285459019412502,0.04028729497870044,0.048714972773304575,0.037120402252210555,0.04462516765765196,0.033898465502567955,0.04047441186666702,0.030591361882746755,0.03617816419412958,0.0271752584995571,0.03167588785370564,0.023634029868458875,0.026931354514956277,0.019960405321878934,0.021933411027513984,0.016156643140479057,0.016695819768866183,0.01223456621194058,0.011255385070354498,0.008214870091451,0.005668159784287394,0.004125712957648321,7.801427843585889e-06,1.7763391288110462e-06,0.006384971615217953,0.005668307500472212,0.012786637865511166,0.011413917127023535,0.01922872545491506,0.01732997261300977,0.025736632917061027,0.023521845927497745,0.03234068763009946,0.030120974204202268,0.03907552228514178,0.03729652976176645,0.04597786049890901,0.04526930676654539,0.05308248476328995,0.05432705480584185,0.06041610436134697,0.06483760752488592,0.06798871893821459,0.07724945480044289,0.0757819455241609,0.09205444102274528,0.08373385729420707,0.10966059774008656,0.0917202419633972,0.13008486583855997,0.09953375026250072,0.15236672675374505,0.10686628367791745,0.17378285325263376,0.11330875069148424,0.18969394587794208,0.11839654917684841,0.19634158618513667,0.1217399582449395,0.1975128252228465,0.12324039833603892,0.1970066011531843,0.12324303283787706,0.1949649057841278,0.12234136972755587,0.1878818147859237,0.12113634646311017,0.172173521902645,0.12009972407760533,0.1514009034288615,0.11952628562694682,0.12995868932221258,0.11952029296625716,0.11042175032611579,0.11997755142645579,0.09369080028077259,0.12055144009290109,0.07973868717860201,0.12062377374686502,0.06816775204339649,0.1193454390305871,0.05850197560993707,0.11584806902108621,0.05030800041997329,0.10966073401141119,0.043230610454067044,0.10104421107805618,0.036992400226703664,0.09065040789960443,0.031381535233141085,0.07911110113618681,0.026237609114581367,0.06685142950039552,0.021439121184064117,0.05409492989269314,0.016893387752427068,0.04094940311407196,0.012528706417904312,0.027490409975427656,0.008288314256783913,0.01380492040703985,0.004125670495090106
4,1.605450380962077e-05,2.2591054422284273e-37,0.008184778005564896,0.0148567942486174,0.016318883469752198,0.03003105907431047,0.024370497353490287,0.04586879237473255,0.032306131193368566,0.06280057698764742,0.040103321032559314,0.081358124659542,0.047756877300349075,0.10213776329823278,0.055288016536147025,0.12554730140470127,0.06275827371746827,0.15101136704873439,0.0702919050785873,0.1751806674734029,0.07811427481972677,0.189574213337442,0.08662173469694352,0.18332503420500612,0.09651541997216145,0.16725680285270558,0.10906628612369484,0.14981872802899035,0.12664310614451824,0.1343481517156528,0.15370492107987446,0.12143322164105919,0.198209572251707,0.11070687375255178,0.27065875930538047,0.10164190618005768,0.36046343167760064,0.09380146613145049,0.27053368785562965,0.08687490565526225,0.19794006147571624,0.08065128382056917,0.1532702044253313,0.07498587946901646,0.12605004085003418,0.06977483935654126,0.10837884288142459,0.0649388978157304,0.09587525519303891,0.0604137719173059,0.08625457756031152,0.05614471539891297,0.078321664040045,0.0520834905967013,0.071431235324056,0.04818670346597672,0.06521572190788191,0.04441492672958965,0.05944907298136313,0.0407323152875821,0.05397850342592157,0.03710656042809444,0.04869072452896034,0.033509090385137,0.04349609621497688,0.029915440855265544,0.0383222229717977,0.02630571241234761,0.03311238499862917,0.022665019791983074,0.027826074449815306,0.01898383110283144,0.02243989768597187,0.01525809828688274,0.01694776619958559,0.011489098454898834,0.011359798180314353,0.007682945851366269,0.005699747999147314,0.003849797498377217,2.439669302371397e-06,6.055375423357064e-06,0.008184733478788444,0.005699771307963631,0.016414616259229305,0.011437240820716097,0.02475395638262155,0.017257028914824533,0.0332650107189431,0.02321231469045902,0.042017962532951224,0.029371855052411203,0.05109135195960977,0.03582694126056946,0.06057076029813881,0.04269957726339034,0.07054507992949362,0.0501512084913027,0.08109923618926677,0.05838932980554269,0.09230139374860603,0.0676646206185014,0.10418153753634549,0.07824148953522302,0.11669693166135675,0.09030683361695914,0.1296793007545411,0.10375748016816541,0.14276110628090696,0.11780295531193108,0.15529005353498662,0.13044473993629932,0.1662720208594431,0.138401886889942,0.17443917770745795,0.13904917978851516,0.17858812296293441,0.13498835770720713,0.17822694365517475,0.12921035738673134,0.17407990004222743,0.12289595852842322,0.16753597185262126,0.11545919731441517,0.15997615655893957,0.10592415394834387,0.15243217002681675,0.09531461003490413,0.14552487150557505,0.08487847308126609,0.13952293371916635,0.07532254130894889,0.13441652855592537,0.06685983267388027,0.12996649134681262,0.059432830682582836,0.12573449606433992,0.052880179419124165,0.12113316780858598,0.047023922849274785,0.11555582940211048,0.04170524174320488,0.10860772872509,0.03679435500634951,0.10028554594021215,0.03218960840216186,0.09078848834346816,0.027813014537488936,0.0802975065599289,0.023605297678407734,0.0688907226866864,0.01952151944632331,0.05657783165311045,0.015527526055328084,0.04338277158762715,0.011597148340798592,0.029409823553685596,0.007710004236994007,0.01485644642418769,0.0038497686351734103
5,2.1073154789166263e-05,1.6114017262358266e-45,0.007336310103503321,0.015952902035408827,0.014636546891288588,0.03193251713154849,0.021888565786034903,0.047944783128573906,0.02907551876803806,0.06401434952212097,0.03619076232885461,0.08017986333215199,0.043243473817823334,0.09650131116944005,0.05026695929312432,0.11297764048487709,0.057331606409465566,0.1292081380059007,0.06456628495044085,0.14355709111543885,0.07219573994178821,0.15202119836122308,0.08060954426452373,0.14953459194620916,0.09049476199406349,0.14142716163983698,0.10309910987933263,0.13191827131684308,0.12075497469224684,0.12277357638906168,0.1478637681479682,0.11442556562914682,0.19229307219650915,0.10683306777343107,0.2644353495344734,0.09986140923809932,0.35381564304183766,0.09339956555989339,0.2653205075452575,0.08737502914764261,0.194029577849907,0.08174102100244804,0.15039968483700458,0.07646248214190872,0.12404562510278846,0.07150732671851855,0.1071333735623783,0.06684244530603585,0.09531390766995748,0.062432538895343295,0.0863142350649478,0.05824040588843705,0.07894060475499207,0.054227708535156044,0.07254443220662586,0.05035583770904428,0.06675287115190288,0.046586741817604124,0.061333863021164815,0.042883738408187114,0.05612848257977596,0.03921235810223295,0.051017612638040576,0.03554125853906592,0.04590663731851678,0.03184320884114417,0.04071977369599061,0.028096092297355296,0.03539938046101783,0.024283831666891364,0.029907379224453738,0.020397112272808753,0.024226842204431498,0.016433770776776338,0.018362506693925043,0.012398736056586814,0.012339548113703391,0.00830346283324965,0.006200420635471837,0.004164890716719975,1.3432087916662598e-07,8.203942565923811e-06,0.007336366515595366,0.006200508497932162,0.014682872535338568,0.012465242315266386,0.022073383903045623,0.018865260841464924,0.02953563163783681,0.02548574559711289,0.03710336905722344,0.032434651899506846,0.044816615299694385,0.03985302937743553,0.05272070964604218,0.04792730320391847,0.06086388853826747,0.05690270268097149,0.0692928690096967,0.06709425656181854,0.07804540939092529,0.07888534183680405,0.0871381978075869,0.09268988571428609,0.0965475471457581,0.10882890869389122,0.10618003261960843,0.12723695843180483,0.11583165150096271,0.1469067926800917,0.12514083263773035,0.16515246446096163,0.13355816091132897,0.1774836021931157,0.14038785025230913,0.18028976736868774,0.14498110460837133,0.17721477013464113,0.1471020509042409,0.17221610120029784,0.1472116327279096,0.16631192511579032,0.14616074905008777,0.15761093507465945,0.14480783931177504,0.14386073920614922,0.14381205844924688,0.12732563251433282,0.1435716507890292,0.11076982717296659,0.14421425851918732,0.09577222330130193,0.14557615745733352,0.08283691217960253,0.14715238630953512,0.07188195454128582,0.14805011435360538,0.06260023610435665,0.1470438440770586,0.054646380864263606,0.14288594269459748,0.04771242731680397,0.13492637629485915,0.04154841314867344,0.12361335257247401,0.035960254407032634,0.10998381200595107,0.030800377711268066,0.09504690121655786,0.02595749618519713,0.07949699703330954,0.021347718601128506,0.06370416169210631,0.016907441473793403,0.047821998844925426,0.01258784479760065,0.031900738320107,0.00835065081076933,0.015952626769299757,0.004164831205760704
6,1.4785343941153918e-05,4.0266532781814804e-54,0.007342239406232542,0.017672557959312187,0.014635679899605248,0.035724663620585254,0.02184846053447421,0.05455390465293212,0.028945947380841747,0.07467998398132954,0.03590194463107984,0.09675598604763642,0.04270385919514545,0.12153811286947847,0.04936040351572793,0.1495711277665126,0.05591352259466372,0.18015620695956172,0.06245769574647365,0.20898454336352132,0.06917282721667073,0.22499276190096362,0.0763835906202265,0.21396298095446267,0.08467215291592109,0.19042986166737041,0.09510021222730596,0.16572047445715035,0.10964990893806044,0.14431293670798206,0.1320510791305933,0.12696839618300843,0.16895356777024048,0.11312226233436717,0.2291260078918221,0.10196160554606691,0.30374493232519,0.09278223292605875,0.2285217266954685,0.08505549018974178,0.16776805751043344,0.07840400505204244,0.1303388866869562,0.07256123494721425,0.10751020074578947,0.0673367309479465,0.09268883685390189,0.06259111718147878,0.0822076772457609,0.058219209180264256,0.07414460908602115,0.05413886365807656,0.06748661459775382,0.05028368769215403,0.06168227833145078,0.04659829163818663,0.056416168713300595,0.04303525102711449,0.05149561734513857,0.03955326071757564,0.04679343293325259,0.0361161506924469,0.042218895868461434,0.03269253418073316,0.037703439270856516,0.029255904273609884,0.033194132702665864,0.02578500857030259,0.028651238153235833,0.022264335245443852,0.024047597850299002,0.018684546420638604,0.019368469179448976,0.015042701291613267,0.014611135183811368,0.011342128904453104,0.009784309134939622,0.007591868411190747,0.004902828722214803,0.0038057229887119596,4.791938367534066e-31,2.1884170313101213e-06,0.007342206097505433,0.004902934077813288,0.014718608807775285,0.009832552364857063,0.022180520794877628,0.014803281600257913,0.02977600286436153,0.019847690570197918,0.03755849608939734,0.025005048120060592,0.04558658138013934,0.030329171024517078,0.05392211634288408,0.0358932294378621,0.06262631512318002,0.04179540344273214,0.0717530585444332,0.04816381007442879,0.08133824467080973,0.05515716600313824,0.09138342757738517,0.06295276143661892,0.10183144459519587,0.0717046053310713,0.1125317124491932,0.08144218866705884,0.1231949600439985,0.09187817350195972,0.13334479159829643,0.1021527580000874,0.14229276332705046,0.11078644468993082,0.14919710185565863,0.11658524254998888,0.15329399810615563,0.12074874058777349,0.15431858710546395,0.12423793828953458,0.1528238842711454,0.12634633716869062,0.14981777912045147,0.12466478845993219,0.1463169687229388,0.1170167891039346,0.14310939876760181,0.10563710877944535,0.140691585087766,0.09329707898133936,0.13927495729076889,0.0816684208258509,0.13878944648383507,0.07139519872192372,0.1388604776548223,0.06254037155292028,0.13878192687422886,0.054924180540580424,0.13756135519519483,0.04830430929238168,0.1341560431769704,0.04245271654671265,0.12794167950769092,0.03718016213942358,0.11908968810753683,0.032338366966660065,0.10818269139972994,0.02781435015358533,0.09575909709920284,0.023523136502494952,0.08212607325528923,0.019401097760902253,0.0674017867522224,0.015400517232746552,0.05165071051623813,0.011485323360371604,0.03499980444179501,0.007627755325180841,0.017672484780077866,0.003805770471251077
7,5.117462505581943e-06,3.539766543996879e-55,0.00738716662121545,0.016177159705438208,0.014736756532069293,0.032369563739738365,0.02202077537857157,0.04855638844110967,0.02921696298604644,0.06474291986976957,0.036317157462539176,0.08094055052178217,0.04333471194357926,0.09717658159553233,0.05031469915576476,0.11341803916652428,0.057349539249450056,0.1292600448613605,0.06460462208551994,0.14315844549838114,0.07236300485915674,0.15139596758310916,0.08110800086062726,0.1493011055428632,0.09168277272694399,0.14177697980447418,0.10560741180586661,0.13273242407849734,0.12571113982746243,0.12383079078080221,0.1573214079015246,0.11551336001615879,0.20995476235655325,0.10778732380356557,0.2961977051803014,0.10057246948170974,0.40352117680220134,0.0938054608461851,0.2966928085801488,0.08745091887086798,0.21092154450680306,0.08148864896564263,0.1587279070293418,0.07590118317009165,0.12754099283307777,0.07066705288402073,0.10788478754878188,0.06575874342397031,0.094490222002728,0.06114320245289813,0.08459277566791232,0.056783591544124136,0.07673130105705801,0.05264089014534086,0.07010559128546054,0.04867538351463139,0.06425260468661677,0.044847931446584686,0.05888404413470928,0.04112110851440167,0.05380434645970189,0.037460029869790225,0.048869531472203444,0.03383312733148061,0.04396751487870714,0.03021295620558232,0.039010005545911254,0.026576938370524394,0.03393048953699306,0.022908008829147997,0.028684779968664594,0.019195092659038047,0.023251854510160673,0.015433315001588751,0.017633860303031164,0.011623831066252421,0.011855153597371812,0.007773983509291781,0.005955934701727022,0.0038868245159637167,7.091735790309843e-36,8.495422092806814e-47,0.007387181963562417,0.005955519616758995,0.014806724616972342,0.011985641038668213,0.022300504333836704,0.018157843608934406,0.029915068132435024,0.024565942830397,0.0377072253337018,0.031325573326222114,0.0457458565876557,0.038588319796136444,0.05411213924455081,0.04655452640468392,0.06289799471641178,0.055487568767767066,0.07220185383206813,0.06572509651021342,0.08211950585619672,0.07767576729945923,0.09272654551860098,0.09177442421876432,0.10404735463444688,0.10833972410249963,0.1160033109421042,0.12723848553595243,0.12833567452133895,0.14725292326960168,0.14051030502789885,0.16524296602739647,0.151643589089503,0.17600921756509666,0.16055066353983677,0.17537235111709865,0.1660689340437366,0.16751255369242188,0.1677057263664033,0.1572866613059314,0.16615740567115966,0.14680703989351052,0.16277089367913106,0.13552740354672432,0.15888084171990569,0.12218092840225232,0.15547165326311618,0.10801424196950238,0.15310720266189415,0.09452856372552473,0.15196388020631446,0.08252273527252887,0.15185932865908444,0.07217389791275022,0.15224223154575878,0.06333220633357306,0.1521727477802022,0.05573449548982299,0.15039209988163726,0.04911260931688863,0.14563265839150816,0.04323518652014675,0.13722169437763232,0.037916845095294874,0.12556533914050277,0.03301439701297335,0.11165419341707744,0.028419236793907204,0.09646303271610991,0.02404966332345287,0.08066818466919533,0.019844361260316835,0.06463379932226783,0.01575722101100329,0.04851323185772805,0.01175328759388529,0.032357796841104326,0.007806329354698053,0.016177199079647535,0.003886810306654071
8,2.3884699681056685e-05,3.36274334046309e-06,0.008041245235440685,0.01775541601082499,0.016024599317251538,0.035866343445813166,0.023921520935120316,0.05473581957578613,0.031696406814686794,0.07486268213736445,0.03932391814821519,0.09688157046794968,0.046794697108235014,0.12152525672379716,0.05412326107052785,0.14931867780091568,0.061359905994735904,0.1795786304150209,0.06860993404463109,0.20812449397254412,0.07606671091710952,0.22423829184988206,0.08407202867729502,0.21414821304424472,0.09323185145580877,0.19188803673705582,0.10464552068214487,0.16839408627346325,0.12036199035131855,0.1479877092123394,0.1442364477274008,0.13140525418467378,0.18314316284290483,0.11810909478615597,0.24613881637152185,0.1073266182821448,0.3240206410041993,0.09839240055233149,0.24645068529235312,0.0908103059088082,0.18376364880385404,0.0842285699824928,0.14517214868948697,0.07839981897180943,0.12165027671620307,0.07314738779781309,0.10637487868518813,0.0683412406286848,0.09555468853841957,0.06388195147125889,0.08720568211484139,0.05969030414441393,0.08028250854174995,0.0557005464907917,0.07421267976124918,0.051856122331837014,0.06866159578809096,0.04810710986529478,0.06341509503079676,0.04440888061861652,0.058320991548038895,0.040721545251974606,0.053260887657440074,0.03701005363043507,0.0481380815343363,0.03324476930845164,0.042874195318080906,0.029402301773486766,0.03741019486555661,0.02546640814495267,0.031708873619300935,0.021428763820444244,0.025756903907978006,0.017289393143813534,0.01956564820728077,0.01305656851535899,0.013170455145751596,0.008748982292787335,0.006627541051225352,0.0043585594003606315,1.2267963152969922e-05,8.512089513014197e-62,0.00804115707787267,0.006624426113758819,0.01611726610150942,0.013325368818043387,0.024292702256248574,0.020196940036477644,0.03262423735438588,0.027344343827604912,0.04117594983527283,0.034899201944241995,0.05001997046171832,0.04303105031430994,0.05923552230544928,0.05196120360345376,0.06890580275686502,0.06197808122605724,0.0791118043092785,0.07344970311134442,0.08992114227586158,0.08682159660404264,0.10136889686739595,0.10257282195927624,0.11342625421242154,0.12107347089195017,0.12595166993453796,0.1422470236978388,0.13862193577556,0.1649330766725343,0.1508514905468363,0.18604360558947136,0.16173749886484395,0.20042310064341415,0.17012045928622213,0.20393102886617848,0.17489666993075517,0.20074248145486379,0.17561735799046038,0.1953715546919048,0.17295867653813413,0.18891022874272329,0.16822080502874004,0.1790544554512557,0.1627103717767313,0.16311157546979424,0.15742126324885564,0.1437987577808865,0.15296569404584082,0.12443390272458722,0.14960682725522856,0.10691780979208698,0.1472941768349125,0.09186422746718112,0.14566742508755665,0.07918359042340721,0.14404780333860095,0.06851456973312757,0.14148926141517149,0.059447983259569535,0.13700081559474256,0.05161776201105874,0.12998019090776472,0.04472594275083026,0.12056139506667415,0.03854044225935345,0.10925975052266429,0.032884081500996275,0.09655177350718666,0.02762253235909439,0.08270327748521134,0.022653829562644688,0.06781004387620242,0.0178999830279108,0.051925102917650075,0.013300448206895483,0.03516722759680127,0.008809941045486117,0.017758176941973704,0.004358574089775227
