SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
32,15.76616163500188,926.5240391941951,2.6779779783496265,574.1467626446693,7384.951375442871,9582.114291907723,1686.6633622452935,0.34712765485089164,224.93655660153695,1892.831218339563,382.8743448598297,2152.489267025261,275.49600606102393,1095.5641254795282,551.1930702441147,2.1098294888579456,0.15936582432432095,0.3105934191813003,2.7764409631104225,4.7357407041407305
33,23.72438946763379,49.94102501663856,4.1255077897347325,2723.436862432121,6224.428156774647,382.0484071749612,368.0085573705908,14.347116119670652,119.42768531238235,917.9438758168668,1316.1238705338187,755.2067480386161,999.8863870818836,492.95985542314213,510.9750712409611,1.830534866684265,0.25818228515905284,0.4102848696168031,2.197126354214637,3.9854267319673613
34,25.719899787383383,664.7937597229459,3.074178841476106,1824.3139107420898,8814.219512452068,10074.606444275758,2659.8969309541467,25.29106511096837,338.20140958530453,1088.6400037555668,1103.824082044332,4070.1541201177183,1445.9367793256285,1398.404166180167,1415.851035230355,1.5852006295181855,0.5473147400042614,0.37929385532813914,1.9129372547054733,3.4331521157574874
35,36.31801502111714,164.33110867065565,2.238297497778092,6088.757759048782,14604.974335785964,7657.600155180053,2525.559893346146,839.9283416052224,281.9471303769601,681.5498607163659,1337.0573817608413,66.21717139375083,760.476047713718,2231.1571264292816,297.4356701529682,2420.6045293812376,0.8032383833800774,0.7208624117413868,1412.3695911691927,951.595583236472
36,1.634031447852695,591.4474729853528,0.8249577363236134,1993.1271424794193,12875.875127954641,12117.012037539893,970.0736525886733,25.073211882320827,1099.5330131821368,4483.346074690902,413.3565357003056,3850.751510695914,780.5448172070919,3225.724207010369,1337.584923127432,1.129318313773495,0.6450699755131187,0.07726444501546541,1.236132884233692,2.259179163469663
37,46.76799204956837,455.5852898052972,2.046313997464297,5693.850589596161,24247.66714353662,16588.467019869197,3968.614951718437,10.58955758168794,1470.5047811229992,1131.4216572226096,979.7635403094931,4078.7086918791715,57.016024159536386,430.5149432200914,425.9000161312457,0.9307292418554117,0.291295690467804,0.3653574822184893,1.034187958206491,1.865639029193253
38,34.52852418103232,463.7775759282376,3.45413927417818,521.6781327288766,39540.91782710423,26570.17689713313,9465.057554038176,8.862018502452568,20.507569378972466,6826.9110944629365,5751.764167433853,1806.6861463151781,661.8892250847545,253.04997876273603,1153.921774285818,0.7550292831004138,0.40096401798467346,0.576166601748956,0.79538763917897,1.36610735290274
39,42.49041410323807,553.5588429540682,2.5422752454636393,3413.9578728195306,32042.059418927587,14025.701902273371,5667.621220984416,32.682885005236,292.50343439075056,1182.4114212622728,4892.0706657584515,8835.048137852691,974.3368125296587,1579.8782606964755,5845.8708060177005,0.6078176327544774,0.8470360101805408,0.9616830485842129,0.6472447892603685,1.1163179390562716
40,2137.3680663293885,53.854257458976306,1.777409197728031,750.5169457454917,44633.05817901411,6999.087556622827,13243.818045546981,956.0608696738492,2234.316971482256,3764.121054374089,7698.534314645356,273.48532909390104,926.110292383405,694.7601577421414,6597.546254661309,0.4780447590747224,1858.2208850726915,1.4234176791692026,1414.5337830729497,941.0057329515308
41,0.004007892867684406,522.2706999733635,0.19008584958269617,6689.240483497491,34547.66204438039,456.23520934329696,13925.110713564849,80.43363175341605,1591.6394052097503,106.55559719951054,5682.366263416845,8876.2011228557,407.3457274340302,193.73973729796415,113.0116204496164,0.3814795145791844,0.9367140153744598,0.47978719426224603,0.3648620508806862,0.5815439830243332
42,65.65656025367794,1023.0108145364584,1.9608165951561758,300.29139178577316,115904.7463359689,137967.02536718463,5550.2354720305775,76.64146116923907,387.40170188699346,151.1548238273812,5929.2633359257525,13052.82024110381,295.26384855200746,1570.585107518033,4490.170511686193,0.25904872175930593,0.6782199084421746,0.3015898661278998,0.3245022518971242,0.46704502375306095
43,52.672475802369895,486.4520878414469,3.934226101208344,10108.087672784728,72493.27313301737,45877.435269312016,14561.155812586661,46.40816817546935,237.64211256370365,54.871406117202326,10550.541466613795,2532.6142318422358,831.8835414775087,5543.46008211366,542.7532352156489,0.27818782502409334,0.24335498639761405,0.13115018413573792,0.21654488031285696,0.2933225124620503
44,61.48562654068501,136.89836847343082,3.699394463093013,12584.93177806199,15074.936266277773,41591.16173815198,12820.747513771954,3.6124718670313816,1304.7273476255637,6787.374803861212,73.09491468244867,5181.193962923794,1158.063059321193,3686.319860140742,1704.3052936919746,0.12886200469069486,0.3073776802419609,0.6117984670257067,0.19349485146333148,0.24021989193636104
45,2152.959800023956,4469.2259777251,2.5074554544336474,29124.133750774297,866806.7530829642,873162.2933126129,8011.052932767468,59.35355303787093,469.62707603650057,20433.365000643695,3729.337751686824,43301.699929605325,1151.321665974837,1111.5651257638544,1001.1532064549702,2432.9543492184825,1979.6184554158674,1835.6489095942686,1433.3540270690996,0.18916559920800372
46,8.182804315495613,6558.406782086133,0.15380282284916605,103123.12077996533,15983.654943871576,15983.6548904478,7711.892771787643,97.54240402813069,158.1956003964694,25920.24620813234,4712.997920837901,77308.9100664761,708.9276415695226,9616.301524346236,969.3997651996143,0.12626153883229682,0.5413597629271089,0.07459926137128071,0.10399825630551186,0.11715635860581596
47,53.4557924080913,1865.2759330740353,2.500143604056637,12911.630219353734,53289.220802757765,53289.221062091296,5021.266866664476,100.01268792952466,1234.4938423577144,6724.871326098836,5447.50784643513,45317.46929187584,165.47179071161133,404.994058246045,2686.4831829122522,0.08124236361534083,0.1508085989172238,0.8804018598012943,0.135982261271642,0.14639769447044532
48,54.33658638735961,3620.2502015702526,4.4022625471694665,156215.21862134247,15681.228710207144,15681.228627126591,15681.228602804673,66.37290430600206,3790.88959222401,33771.295822984284,15681.228608849948,227908.24556253589,263.0718643661627,29445.67487174953,9526.346700960234,0.15856743881050758,0.31021703090333536,1.367242263219868,0.08690277800726567,0.08240417219657435
49,57.082264757989904,3628.960390623387,3.785152811607854,304411.13164814474,49211.895498050835,49211.89560178543,49211.895559656055,11.402718727665208,3111.810912590022,42676.0536184339,49211.895581479075,91695.69655001978,790.6571405125466,29786.976558449456,12148.441828205892,0.05119206479276343,0.6712572041615092,1.630730513543844,0.11590769329025141,0.10935077717472565
50,2152.1937934801576,6871.110357147773,1.657224647768847,13234.221322059386,13234.222253707998,13234.222195514938,13234.244181616576,958.6828602175447,551.9175665409502,17949.36786053466,13234.222180948098,13234.222180957473,1249.1954251794343,64426.676799426445,11256.534138079931,0.12661032037358513,1988.72230254986,1835.2992919157998,1437.8992981166668,0.11416479056506013
51,0.0006881753321978913,31640.32856229438,2.2214936227955007,27690.652641686782,27690.732531189053,27690.739554980748,27690.732659508314,74.01958439847087,2888.152352506018,153656.21861363781,27690.71593710061,27690.732665271473,1140.1202646911581,30426.121100824643,19851.078563477917,0.10073438721741802,0.6646147471920764,0.22006982320807159,0.07947452178540833,0.12030598108084144
