SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
30,0.006232615853398732,0.001238131738697344,108.71953096308123,66.88360359115694,23.322014003869388,0.09944287352533979,0.0038040531281688483,0.0008680347606758329,0.0005911684759979757,0.00533263359141466,0.0008213704585153765,0.00643903849975432,128.79848015041014,0.0035185907559648335,63.664335748387394,133.0859048874304,107.73530947968486,0.00025464539236421367,0.0005446198215904685,0.0013087391165805616
31,118.348200195147,0.0007744532367804878,0.005808470436702882,0.003001895714502987,0.008236181733510747,13.217997017451397,42.23352356670416,0.002085408269429786,28.342162695266644,84.34471087570682,0.00048698009730645725,0.003946754831884518,0.003104756998731742,33.932610817910444,0.0037056982966033407,0.0005917941214077819,9.354732054129425e-05,0.0008049263269385336,76.37436463575861,0.0006375116749809654
32,118.35312195183957,16.128341886205746,0.016922374369363027,0.0027627896805951986,0.0003856146588478846,13.18773586087829,0.007805919340851236,0.007820041354857315,0.007547653216451166,0.07180699459857179,0.0006744868611910537,122.27187749061791,128.79899899524176,33.88634131091031,0.0031569408508739217,0.00019953023366847455,0.0010136252025145895,99.09832928574829,76.37642676483067,49.28132550866467
33,0.0010035044556482636,16.134049014070545,0.001311684691280325,0.001388987631849248,0.0013967497826218606,0.0011276461219950108,42.21848332195144,0.0024549697832238677,28.340622504489332,0.0019783565112266623,0.0016649769352310242,0.004047119208896001,128.79273377651677,0.0018927104868080697,0.0017879372370148091,1.3383595683570362e-05,107.73581722771762,0.0007874339764275428,76.37758667879139,49.28410381796402
34,118.35289750404539,0.002450923508283776,108.71961936201006,0.007071815874283904,0.004320459679540196,0.003744111192895271,42.233206073253655,0.0017587853630405613,0.009794355126295775,0.004933385625177977,17.74497003654119,122.27466944343695,0.006088362208197583,33.97974018452318,63.65975658013981,0.00035977378061785933,6.56440840596117e-05,99.09743221605859,76.3764146217958,6.82461719621879e-05
35,118.36084715205318,16.13003779019071,108.69070419878828,66.88893974573595,0.23529076788522268,12.987450084031433,42.218446052255054,46.74253073386155,28.341772606446785,84.079584225629,17.766311901032953,0.0058214986742296465,128.79511990536798,34.24376932938203,63.64680353053379,0.00013350953637095495,0.0001266690866796104,99.09326810678978,76.38138168795157,49.287732372228014
36,0.001153755555984944,16.13215912469875,0.020765778633630647,0.0025380165212990943,23.26191872126088,0.158675780964191,0.005884873983588825,46.73651804630111,28.35028624943201,0.17924678494681234,17.74633884293306,0.001732193247531038,0.0020140903801464014,33.779148306241424,0.011878618925628817,133.0848780110058,0.0026238350376045867,0.00023060500223817557,0.004999032464942106,49.28917241862507
37,118.3424024208877,0.0037479965367470443,0.005141136709971858,66.88425877274412,0.023241853575920936,0.018333874158412936,42.23228194046195,0.0037530268789538876,28.34667852972974,0.0027868475268863916,0.00431283185123571,0.004137772585087291,128.7936647644525,33.980006057376855,0.019469626060928034,133.08994217643433,107.73301157600017,99.10197615550457,76.37364612570276,0.0004910212076548242
38,0.0063824192621543254,16.1277054278113,108.7135689789082,0.002365662074868316,23.53179201707697,13.163648175138086,0.005373646214362224,0.0025260381999848017,4.845255546192414e-05,84.24942169330433,0.0005107597577518627,0.0007259410643498973,0.003313841755730956,34.03657510669502,63.642709174897156,133.08861483467632,0.002380428929992461,99.09269102337245,0.0004211136769851428,49.28009477964987
39,118.35565138838956,0.0035487145641760224,0.0005584024354388848,66.89826305004156,0.008727118873775037,13.166116837855038,42.21812822430864,46.741506696306764,0.0006986942737673435,0.005854116500472109,17.752495884230733,122.2785619039396,128.7986419937686,0.003635521677179407,0.006210594817478121,133.087014175715,107.7358361687626,0.0008003969909064928,0.0015838294306217697,49.2881241094815
40,118.35025968385551,0.0011224366837765292,108.72760731130982,0.000151209182675863,0.002080612455253124,0.001998142717859197,0.0029390064060633974,46.744814530911576,28.348716135166818,84.33453973009105,0.0005674544875601305,0.0002273212773825359,128.79750188048524,33.941391633007854,0.0023157954947204355,133.08865046092967,5.565131355194075e-05,0.00037711975429377477,76.37842711597102,0.002298276249078106
41,0.00025158585918067395,16.130689988789477,0.0014297687710618696,0.00011497120696460041,23.41858746254074,0.06827150312260433,0.006052391471016098,46.73965287660988,28.34781944123111,84.30845536134625,0.0007781184297120938,0.00020094138190887017,128.79909641359743,0.008254858696463085,0.0006849231203831938,6.4238927000613275e-06,0.00019995739767725304,0.0017400691710500254,76.37997474768004,0.00011712599659393692
42,6.165212699468571e-05,16.12797278725677,108.70633899255199,66.88824148875254,23.50349376797374,0.00021661341982956672,0.009910373733316897,46.7424279214286,28.3458241987134,84.22444842517159,0.005039276050216702,122.28719111387788,128.79754352411382,34.07312599495591,0.0024461201004715816,7.731164136314484e-06,0.0006437703201247145,99.09315871300967,0.001008435668448032,49.28280685149234
43,118.35056610889113,0.0047476061660938025,0.0003299850610997932,66.89024037504848,0.06408347939991127,13.122972065048394,42.21774716770264,46.74083905669524,0.0006689005661680282,0.001748601987718273,17.75086642523711,122.2882979290137,128.79658482901425,0.0014477092752736636,0.009730717804277594,133.08777247936806,0.0003150137041250579,0.00044720257665476827,0.0015817754155655324,0.0036142141718186367
44,0.00174644598173101,16.132211525518816,0.00047547209570933705,0.006765961482514237,2.5497798164043085e-05,13.197885763704106,0.0015813052938554184,0.0011929725226325196,28.349428578429816,0.0006892913993782334,17.7528085678715,122.27794147573012,0.0020560390082571627,0.0007533065176532841,63.64918557025587,0.00015989681326151743,107.73590146072561,99.0982632842454,0.00032469111005050815,49.28838470672745
