name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp38,0.181879,0,0.181879,0.181879,0.181879,0.181879,104.309,22.6857,3.58311,171.264,81.6228,126.994,3.40123
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp39,0.00221402,8.69102e-19,0.00221402,0.00221402,0.00221402,0.00221402,124.256,26.5397,4.29474,203.19,97.7166,150.796,4.29253
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp4,0.118434,1.39056e-17,0.118434,0.118434,0.118434,0.118434,1.95807e-08,2.78386e-08,2.26122e-12,1.4735e-07,-8.25784e-09,4.74193e-08,0.118434
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp40,0.305798,0,0.305798,0.305798,0.305798,0.305798,146.952,30.87,5.10726,239.294,116.082,177.822,4.80146
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp41,0.00176226,1.52093e-18,0.00176226,0.00176226,0.00176226,0.00176226,172.615,35.712,6.02892,279.879,136.903,208.327,6.02715
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp42,0.466394,0,0.466394,0.466394,0.466394,0.466394,201.47,41.1008,7.06806,325.249,160.369,242.57,6.60167
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp43,0.00127955,4.34551e-19,0.00127955,0.00127955,0.00127955,0.00127955,233.739,47.0721,8.23313,375.713,186.667,280.811,8.23185
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp44,0.638921,0,0.638921,0.638921,0.638921,0.638921,269.65,53.6612,9.53262,431.579,215.989,323.311,8.8937
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp45,0.000852205,8.69102e-19,0.000852205,0.000852205,0.000852205,0.000852205,309.428,60.9034,10.9751,493.154,248.524,370.331,10.9743
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp46,0.778131,0,0.778131,0.778131,0.778131,0.778131,353.3,68.8336,12.5693,560.75,284.466,422.134,11.7911
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp47,0.000523478,1.08638e-19,0.000523478,0.000523478,0.000523478,0.000523478,401.494,77.4865,14.3237,634.675,324.007,478.98,14.3232
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp48,0.833389,0,0.833389,0.833389,0.833389,0.833389,1.33989e-17,1.92859e-17,5.30627e-22,8.9341e-17,-5.88697e-18,3.26848e-17,0.833389
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp49,0.000298078,3.25913e-19,0.000298078,0.000298078,0.000298078,0.000298078,7.59353e-08,1.09298e-07,3.00721e-12,5.0632e-07,-3.33631e-08,1.85234e-07,0.000297571
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp5,1.26803e-05,0,1.26803e-05,1.26803e-05,1.26803e-05,1.26803e-05,2.53474e-07,3.43684e-07,2.8469e-11,1.81256e-06,-9.02102e-08,5.97159e-07,1.08677e-05
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp50,0.780203,0,0.780203,0.780203,0.780203,0.780203,0.000159276,0.000229035,6.30828e-09,0.00106106,-6.97591e-05,0.000388311,0.779142
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp52,0.64978,0,0.64978,0.64978,0.64978,0.64978,0.100168,0.122369,4.03427e-06,0.568445,-0.0222009,0.222537,0.0813351
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp55,3.65157e-05,0,3.65157e-05,3.65157e-05,3.65157e-05,3.65157e-05,6.15518,5.45284,0.00134866,25.0165,0.702339,11.608,0.00131214
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp57,1.60465e-05,0,1.60465e-05,1.60465e-05,1.60465e-05,1.60465e-05,27.2469,21.4556,0.181341,101.952,5.79138,48.7025,0.181325
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp58,0.337075,0,0.337075,0.337075,0.337075,0.337075,48.7409,35.5891,0.828622,176.698,13.1518,84.33,0.491547
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp59,6.70395e-06,0,6.70395e-06,6.70395e-06,6.70395e-06,6.70395e-06,81.2847,54.3564,1.45505,280.948,26.9283,135.641,1.45505
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp6,0.175272,5.56225e-17,0.175272,0.175272,0.175272,0.175272,2.06633e-06,2.66617e-06,2.58541e-10,1.39464e-05,-5.99837e-07,4.73249e-06,0.175258
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp60,0.37027,0,0.37027,0.37027,0.37027,0.37027,127.923,78.0013,2.40151,418.089,49.9213,205.924,2.03124
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp61,2.71298e-06,0,2.71298e-06,2.71298e-06,2.71298e-06,2.71298e-06,191.437,106.803,3.74194,590.455,84.6334,298.24,3.74194
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp62,0.47572,0,0.47572,0.47572,0.47572,0.47572,274.23,141.108,5.53833,799.363,133.122,415.338,5.06261
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp63,1.12045e-06,0,1.12045e-06,1.12045e-06,1.12045e-06,1.12045e-06,378.483,181.263,7.84266,1045.38,197.22,559.746,7.84266
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp64,0.623153,0,0.623153,0.623153,0.623153,0.623153,506.363,227.537,10.699,1328.73,278.826,733.899,10.0759
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp65,5.31356e-07,0,5.31356e-07,5.31356e-07,5.31356e-07,5.31356e-07,660.047,280.094,14.143,1649.51,379.954,940.141,14.143
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp66,0.758168,0,0.758168,0.758168,0.758168,0.758168,841.613,339.01,18.2006,2007.73,502.604,1180.62,17.4424
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp67,3.29937e-07,0,3.29937e-07,3.29937e-07,3.29937e-07,3.29937e-07,1052.97,404.298,22.8897,2403.34,648.672,1457.27,22.8897
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp68,0.814394,0,0.814394,0.814394,0.814394,0.814394,1295.93,475.932,28.2242,2836.37,819.996,1771.86,27.4098
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp69,2.60354e-07,0,2.60354e-07,2.60354e-07,2.60354e-07,2.60354e-07,1572.27,553.86,34.219,3307.21,1018.41,2126.13,34.219
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp70,0.754169,0,0.754169,0.754169,0.754169,0.754169,1883.79,638.033,40.8959,3816.88,1245.76,2521.82,40.1418
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp71,2.23884e-07,0,2.23884e-07,2.23884e-07,2.23884e-07,2.23884e-07,2232.33,728.424,48.2837,4367.23,1503.9,2960.75,48.2837
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp72,0.6087,0,0.6087,0.6087,0.6087,0.6087,2619.8,825.037,56.4141,4960.89,1794.76,3444.84,55.8054
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp73,1.88243e-07,0,1.88243e-07,1.88243e-07,1.88243e-07,1.88243e-07,3048.23,927.914,65.3227,5600.92,2120.31,3976.14,65.3227
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp74,0.436807,0,0.436807,0.436807,0.436807,0.436807,3519.78,1037.14,75.0576,6290.44,2482.65,4556.92,74.6208
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp75,1.48206e-07,0,1.48206e-07,1.48206e-07,1.48206e-07,1.48206e-07,4036.86,1152.83,85.6868,7032.28,2884.04,5189.69,85.6868
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp76,0.283485,0,0.283485,0.283485,0.283485,0.283485,4602.03,1275.11,97.2958,7828.84,3326.92,5877.14,97.0123
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp77,1.07881e-07,0,1.07881e-07,1.07881e-07,1.07881e-07,1.07881e-07,5217.87,1404.08,109.979,8682.16,3813.8,6621.95,109.979
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp78,0.168458,5.56225e-17,0.168458,0.168458,0.168458,0.168458,5886.83,1539.77,123.829,9594.04,4347.06,7426.6,123.661
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp79,7.24608e-08,0,7.24608e-08,7.24608e-08,7.24608e-08,7.24608e-08,6611.05,1682.18,138.934,10565.9,4928.87,8293.23,138.934
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp8,0.236282,0,0.236282,0.236282,0.236282,0.236282,5.29628e-05,6.12238e-05,2.66266e-08,0.000314514,-8.26095e-06,0.000114187,0.235968
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp80,0.0924704,1.39056e-17,0.0924704,0.0924704,0.0924704,0.0924704,7392.35,1831.28,155.368,11763.2,5561.07,9223.62,155.275
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp81,4.49641e-08,0,4.49641e-08,4.49641e-08,4.49641e-08,4.49641e-08,8232.19,1987.01,173.201,13055.1,6245.18,10219.2,173.201
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp82,0.0471959,2.78113e-17,0.0471959,0.0471959,0.0471959,0.0471959,9131.64,2149.32,192.494,14427.5,6982.32,11281,192.447
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp83,2.57708e-08,0,2.57708e-08,2.57708e-08,2.57708e-08,2.57708e-08,10091.3,2318.12,213.298,15879.6,7773.19,12409.4,213.298
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp84,0.0802888,5.56225e-17,0.0802888,0.0802888,0.0802888,0.0802888,11111.3,2493.31,235.646,17409.5,8617.99,13604.6,235.566
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp85,0.0864777,4.17169e-17,0.0864777,0.0864777,0.0864777,0.0864777,12191.3,2674.81,259.553,19014.6,9516.53,14866.1,259.466
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp86,0.142412,2.78113e-17,0.142412,0.142412,0.142412,0.142412,13331,2862.54,285.021,20692.2,10468.5,16193.6,284.879
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp87,0.148056,0,0.148056,0.148056,0.148056,0.148056,14530.2,3056.46,312.06,22439.4,11473.8,17586.7,311.912
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp88,0.234622,0,0.234622,0.234622,0.234622,0.234622,15789.6,3256.54,340.703,24254.5,12533.1,19046.2,340.468
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp89,0.237021,0,0.237021,0.237021,0.237021,0.237021,17110.6,3462.79,371.01,26137,13647.8,20573.4,370.773
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp90,0.357252,0,0.357252,0.357252,0.357252,0.357252,18494.9,3675.2,403.062,28087.3,14819.7,22170.1,402.705
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp91,0.356393,0,0.356393,0.356393,0.356393,0.356393,19944.7,3893.71,436.946,30106.4,16051,23838.4,436.59
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp92,0.497394,0,0.497394,0.497394,0.497394,0.497394,21462.1,4118.22,472.748,32215.3,17343.9,25580.3,472.25
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp93,0.508516,0,0.508516,0.508516,0.508516,0.508516,23049.3,4348.62,510.543,34552.6,18700.6,27397.9,510.035
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp94,0.620562,0,0.620562,0.620562,0.620562,0.620562,24708.1,4584.79,550.407,36972.1,20123.3,29292.9,549.786
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp95,0.699717,0,0.699717,0.699717,0.699717,0.699717,26440.6,4826.64,592.428,39473.4,21613.9,31267.2,591.728
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp96,0.674284,0,0.674284,0.674284,0.674284,0.674284,28249.1,5074.08,636.72,42058.1,23175.1,33323.2,636.046
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp97,0.941964,0,0.941964,0.941964,0.941964,0.941964,30136.4,5327.08,683.425,44729.2,24809.3,35463.4,682.483
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp98,0.625092,0,0.625092,0.625092,0.625092,0.625092,32105.6,5585.65,732.722,47491,26519.9,37691.2,732.097
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p14_cp99,1.2327,0,1.2327,1.2327,1.2327,1.2327,34160.9,5849.9,784.851,50348.8,28311,40010.8,783.619
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp0,0.0530024,2.78113e-17,0.0530024,0.0530024,0.0530024,0.0530024,4.12097e-10,6.19576e-10,4.91265e-14,3.23443e-09,-2.07479e-10,1.03167e-09,0.0530024
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp1,5.33346e-06,0,5.33346e-06,5.33346e-06,5.33346e-06,5.33346e-06,7.84974e-09,1.15945e-08,9.14359e-13,5.95331e-08,-3.74472e-09,1.94442e-08,5.27393e-06
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp10,0.343267,0,0.343267,0.343267,0.343267,0.343267,0.0026137,0.00228899,1.75934e-05,0.0127297,0.000324708,0.00490269,0.330537
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp100,0.606199,0,0.606199,0.606199,0.606199,0.606199,8.65542e-22,2.00359e-21,1.04423e-25,9.5627e-21,-1.13805e-21,2.86913e-21,0.606199
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp101,1.80274,0,1.80274,1.80274,1.80274,1.80274,7.01792e-18,1.42559e-17,8.49786e-22,6.81451e-17,-7.23798e-18,2.12738e-17,1.80274
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp102,0.444133,0,0.444133,0.444133,0.444133,0.444133,5.44355e-15,8.97395e-15,6.62659e-19,4.39685e-14,-3.5304e-15,1.44175e-14,0.444133
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp103,1.91728,0,1.91728,1.91728,1.91728,1.91728,8.88781e-13,1.35586e-12,1.07944e-16,7.13045e-12,-4.6708e-13,2.24464e-12,1.91728
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp104,0.302145,0,0.302145,0.302145,0.302145,0.302145,4.73628e-11,7.1868e-11,5.68438e-15,3.72983e-10,-2.45052e-11,1.19231e-10,0.302145
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp105,1.75086,0,1.75086,1.75086,1.75086,1.75086,1.12797e-09,1.69883e-09,1.33014e-13,8.62865e-09,-5.70853e-10,2.8268e-09,1.75086
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp106,0.19448,0,0.19448,0.19448,0.19448,0.19448,1.49535e-08,2.20076e-08,1.77519e-12,1.1019e-07,-7.05413e-09,3.69611e-08,0.19448
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp107,1.41034,0,1.41034,1.41034,1.41034,1.41034,1.28288e-07,1.82095e-07,1.93643e-11,9.30504e-07,-5.38065e-08,3.10383e-07,1.41034
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp108,0.119694,0,0.119694,0.119694,0.119694,0.119694,7.90845e-07,1.07259e-06,2.78741e-10,5.57975e-06,-2.81746e-07,1.86344e-06,0.119688
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp109,1.06724,0,1.06724,1.06724,1.06724,1.06724,3.7745e-06,4.85844e-06,3.53857e-09,2.56479e-05,-1.08393e-06,8.63294e-06,1.06722
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp110,0.0707601,2.78113e-17,0.0707601,0.0707601,0.0707601,0.0707601,1.47301e-05,1.78949e-05,1.98586e-08,9.56621e-05,-3.16481e-06,3.2625e-05,0.0706644
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp111,0.832232,0,0.832232,0.832232,0.832232,0.832232,4.89605e-05,5.58476e-05,9.72086e-08,0.000301898,-6.88707e-06,0.000104808,0.83193
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp112,0.0402202,0,0.0402202,0.0402202,0.0402202,0.0402202,0.000142952,0.000152316,4.14517e-07,0.000831946,-9.36344e-06,0.000295268,0.0393882
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp113,0.737293,0,0.737293,0.737293,0.737293,0.737293,0.000375372,0.000371723,1.5418e-06,0.00205082,3.64866e-06,0.000747095,0.735243
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp114,0.0219776,1.04292e-17,0.0219776,0.0219776,0.0219776,0.0219776,0.000902601,0.000826855,5.04613e-06,0.00460813,7.57462e-05,0.00172946,0.0173694
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp115,0.756959,0,0.756959,0.756959,0.756959,0.756959,0.00201542,0.00170108,1.47252e-05,0.00957958,0.000314338,0.0037165,0.747379
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp117,0.823043,0,0.823043,0.823043,0.823043,0.823043,0.00838669,0.00595816,9.39082e-05,0.03431,0.00242853,0.0143448,0.788733
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp119,0.840273,0,0.840273,0.840273,0.840273,0.840273,0.0287981,0.0171509,0.000439984,0.10119,0.0116472,0.045949,0.739083
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp12,0.367247,0,0.367247,0.367247,0.367247,0.367247,0.0112526,0.00832031,0.000119595,0.0472654,0.00293233,0.019573,0.319982
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp121,0.741762,0,0.741762,0.741762,0.741762,0.741762,0.0849141,0.0426186,0.00162327,0.25788,0.0422955,0.127533,0.483882
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp124,0.0059538,6.08371e-18,0.0059538,0.0059538,0.0059538,0.0059538,0.341886,0.136327,0.0081748,0.854772,0.205559,0.478214,0.002221
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp126,0.013628,1.21674e-17,0.013628,0.013628,0.013628,0.013628,0.763222,0.267226,0.0201501,1.70891,0.495997,1.03045,0.00652211
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp128,0.0317301,6.95281e-18,0.0317301,0.0317301,0.0317301,0.0317301,1.56778,0.491149,0.0445202,3.19131,1.07663,2.05893,0.0127901
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp13,0.000188828,1.62957e-19,0.000188828,0.000188828,0.000188828,0.000188828,0.0215442,0.0145966,0.000273808,0.0838581,0.0069476,0.0361408,8.49798e-05
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp130,0.0707825,1.39056e-17,0.0707825,0.0707825,0.0707825,0.0707825,2.9987,0.85475,0.0899166,5.62409,2.14395,3.85345,0.0191341
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp131,0.0735685,4.17169e-17,0.0735685,0.0735685,0.0735685,0.0735685,4.05035,1.10731,0.124152,7.32442,2.94304,5.15767,0.0505834
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp132,0.149136,2.78113e-17,0.149136,0.149136,0.149136,0.149136,5.39304,1.41872,0.168511,9.42865,3.97432,6.81177,0.0193745
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp133,0.0369425,3.47641e-17,0.0369425,0.0369425,0.0369425,0.0369425,7.08549,1.79893,0.225138,12.0063,5.28655,8.88442,0.188195
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp134,0.294926,0,0.294926,0.294926,0.294926,0.294926,9.19342,2.25891,0.296436,15.1341,6.93451,11.4523,0.00151031
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp135,0.017581,1.39056e-17,0.017581,0.017581,0.017581,0.017581,11.7896,2.81061,0.38507,19.2765,8.97902,14.6002,0.367489
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp137,0.00809054,6.95281e-18,0.00809054,0.00809054,0.00809054,0.00809054,18.773,4.24209,0.62627,30.5585,14.5309,23.015,0.618179
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp139,0.00395828,3.47641e-18,0.00395828,0.00395828,0.00395828,0.00395828,28.7552,6.20901,0.975011,46.4843,22.5462,34.9642,0.971053
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp14,0.343735,0,0.343735,0.343735,0.343735,0.343735,0.03944,0.0244788,0.000583315,0.142278,0.0149613,0.0639188,0.201457
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp141,0.00288418,1.7382e-18,0.00288418,0.00288418,0.00288418,0.00288418,42.5589,8.84205,1.46121,68.2158,33.7168,51.4009,1.45833
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp143,0.00418088,5.21461e-18,0.00418088,0.00418088,0.00418088,0.00418088,61.1005,12.2854,2.11809,97.0188,48.8151,73.3859,2.11391
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp145,0.00847537,1.21674e-17,0.00847537,0.00847537,0.00847537,0.00847537,85.3801,16.6946,2.98176,134.25,68.6855,102.075,2.97328
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp146,2.83553,0,2.83553,2.83553,2.83553,2.83553,100.005,19.3126,3.50314,156.471,80.692,119.317,0.667611
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp147,0.0176613,0,0.0176613,0.0176613,0.0176613,0.0176613,116.471,22.2345,4.09093,181.345,94.237,138.706,4.07327
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp148,2.60811,0,2.60811,2.60811,2.60811,2.60811,6.60585e-11,9.5082e-11,2.61606e-15,4.40463e-10,-2.90236e-11,1.6114e-10,2.60811
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp149,0.0348328,6.95281e-18,0.0348328,0.0348328,0.0348328,0.0348328,0.000205079,0.000295183,8.12161e-09,0.00136742,-9.0104e-05,0.000500263,0.0334654
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp15,0.000264457,1.08638e-19,0.000264457,0.000264457,0.000264457,0.000264457,0.0693759,0.0394846,0.00116648,0.23224,0.0298913,0.108861,0.000902025
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp150,2.07233,0,2.07233,2.07233,2.07233,2.07233,0.0350707,0.0502907,1.39342e-06,0.23324,-0.01522,0.0853615,1.83909
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp160,0.14912,2.78113e-17,0.14912,0.14912,0.14912,0.14912,322.889,243.382,0.35308,1244.09,79.507,566.271,0.20396
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp161,0.334823,0,0.334823,0.334823,0.334823,0.334823,436.268,301.102,1.03221,1544.51,135.166,737.37,0.697389
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp162,0.0707472,4.17169e-17,0.0707472,0.0707472,0.0707472,0.0707472,575.082,365.358,2.49057,1873.93,209.724,940.44,2.41982
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp163,0.363965,0,0.363965,0.363965,0.363965,0.363965,743.349,436.145,5.2457,2236.26,307.204,1179.49,4.88173
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp164,0.031656,4.17169e-17,0.031656,0.031656,0.031656,0.031656,944.702,513.322,10.4401,2637.1,431.38,1458.02,10.4085
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp165,0.387224,0,0.387224,0.387224,0.387224,0.387224,1181.76,596.869,18.7986,3081.16,584.888,1778.63,18.4114
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp166,0.0134716,1.04292e-17,0.0134716,0.0134716,0.0134716,0.0134716,1456.3,686.935,23.6385,3572.24,769.36,2143.23,23.625
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp167,0.418271,0,0.418271,0.418271,0.418271,0.418271,1769.84,783.717,29.1772,4114.72,986.119,2553.55,28.7589
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp168,0.00561866,4.34551e-18,0.00561866,0.00561866,0.00561866,0.00561866,2123.46,887.317,35.4359,4712.84,1236.15,3010.78,35.4303
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp169,0.459913,0,0.459913,0.459913,0.459913,0.459913,2517.41,997.734,42.4247,5369.24,1519.67,3515.14,41.9648
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp17,0.00035274,1.08638e-19,0.00035274,0.00035274,0.00035274,0.00035274,0.193345,0.093232,0.00396918,0.561557,0.100113,0.286577,0.00361644
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp170,0.00262234,1.30365e-18,0.00262234,0.00262234,0.00262234,0.00262234,2951.18,1114.94,50.1382,6084.47,1836.24,4066.11,50.1355
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp171,0.495935,0,0.495935,0.495935,0.495935,0.495935,3424.15,1238.93,58.5582,6858.08,2185.22,4663.08,58.0623
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp172,0.00194114,1.95548e-18,0.00194114,0.00194114,0.00194114,0.00194114,3935.87,1369.71,67.6629,7690.36,2566.16,5305.58,67.6609
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp173,0.497905,0,0.497905,0.497905,0.497905,0.497905,4486.43,1507.26,77.4552,8584.14,2979.17,5993.7,76.9573
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp174,0.00256253,1.30365e-18,0.00256253,0.00256253,0.00256253,0.00256253,5077.05,1651.52,87.9963,9546.31,3425.53,6728.57,87.9937
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp175,0.44813,0,0.44813,0.44813,0.44813,0.44813,5709.42,1802.37,99.3816,10585.3,3907.05,7511.79,98.9335
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp176,0.00417934,1.7382e-18,0.00417934,0.00417934,0.00417934,0.00417934,6384.75,1959.61,111.697,11707.6,4425.14,8344.35,111.693
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp177,0.359209,0,0.359209,0.359209,0.359209,0.359209,7103.32,2123.03,124.996,12915.9,4980.29,9226.36,124.637
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp178,0.00669422,4.34551e-18,0.00669422,0.00669422,0.00669422,0.00669422,7864.78,2292.49,139.305,14210.3,5572.29,10157.3,139.298
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp179,0.258791,0,0.258791,0.258791,0.258791,0.258791,8668.94,2467.89,154.656,15590.8,6201.05,11136.8,154.397
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p15_cp180,0.00988459,3.47641e-18,0.00988459,0.00988459,0.00988459,0.00988459,9516.77,2649.18,171.131,17061.2,6867.59,12166,171.121
