SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
0,0.03126519879403311,0.03734565102721632,0.04333766254121585,0.04923278468464609,0.0550247582166179,0.060709086346308894,0.06628228558550653,0.07174078739374501,0.07707940716742279,0.08228928157375925,0.08735522511786797,0.09225249859972529,0.09694316023002436,0.10137262600827057,0.10546779267422401,0.10913868970138996,0.11228491078666636,0.11480401438331178,0.11659227983200093,0.11753128985122974,0.11748523256782306,0.11633549066994231,0.11405492236713766,0.11076651231432955,0.10668365726467144,0.10203173724779546,0.09700201340009507,0.09173691471045942,0.08633510202210193,0.08086169988425684,0.07535820390020298,0.06985028346073907,0.06435327841111071,0.05887584590695116,0.05342231751753346,0.04799422068087367,0.0425912809838076,0.037212098189610465,0.03185459281051983,0.026516265052376475,0.026713687064148672,0.026938472657494827,0.027188582539518613,0.027462675114191093,0.02776043467725753,0.02808287775579288,0.028432623509805133,0.028814101322577557,0.0292336757815308,0.029699695742438692,0.030222496848738345,0.0308143984500715,0.031489743668921655,0.03226503987599738,0.03315926484589671,0.034194411684674186,0.03539635835933552,0.036796173460363235,0.03843201874151703,0.04035189607948286,0.04261764090982023,0.04531084491122961,0.04854191321858892,0.052464451381277755,0.05729900382302233,0.06337274368475221,0.07117977679285392,0.08142101881399277,0.09465300168471735,0.10820035390042193,0.09669511918520168,0.08544400848415279,0.0770466711908524,0.07084247778975516,0.06602258262694516,0.062044298201374914,0.05866452305658676,0.0558051916051463,0.05344684688195578,0.06320702010194523,0.07246996180307086,0.08113191408426168,0.08903718448087883,0.09598200502507925,0.10184361371281003,0.1068526930455036,0.1113057994090898,0.11542409538859655,0.11933596328341345,0.12310188197203242,0.1267384225537258,0.13023470411468008,0.1335619067358973,0.1366775223608263,0.1395249438769488,0.14202819519980192,0.1440829257008751,0.1455502405839102,0.14626955767245242,0.1461086373223326,0.14502395706943982,0.1430023221339196,0.14003508964909983,0.13615425552434246,0.1314764209218442,0.12616547157304048,0.12038108342251874,0.11424910929250842,0.10785379776674908,0.10124376586543349,0.09444165229822765,0.08745374497610037,0.08027837253425574,0.07291265655500467,0.06535736034398454,0.05761953875606807,0.049712994557365775,0.041657188219845764,0.042533236669134666,0.04360404598757128,0.0448811716111539,0.04637701165237651,0.048101200087772966,0.05005260732928285,0.05220335509497609,0.05447014526638405,0.056670817064429,0.05847776978668229,0.059445891068861556,0.059262196986361815,0.058255810330880564,0.05688596220095299,0.05548781540577963,0.054247188115347456,0.053244440482068,0.05249963560499182,0.05200537023434926,0.05174960478070467,0.051731582912696084,0.05197045059567529,0.05249733565736214,0.053304264313908334,0.0541825874219839,0.05431385349119111,0.05187175972622349,0.048715866210697456,0.045691704329247074,0.043030113591898456,0.04074606751121834,0.03879693456482691,0.037132890315168865,0.035710502326587346,0.0344951131382647,0.03346015108670741,0.03258577696120746,0.03185753743491304
1,0.03491209265651207,0.04163989224331033,0.048234110108289485,0.05468416177201796,0.06098294529142834,0.06712560741306817,0.07310826751559496,0.07892691204741809,0.08457653951299982,0.090050204347774,0.09533734894061396,0.10042120082121997,0.10527548628983219,0.10986085326618067,0.11412145625050485,0.11798294978298607,0.121354128567007,0.12413179410481678,0.1262002877492021,0.1274187757136831,0.1276224902291565,0.1266679899899934,0.12451139657023358,0.12126778975941832,0.11715033231435701,0.11238801178350055,0.1071768555317556,0.10166515329040582,0.09595703629659358,0.09012233078451803,0.08420659154981802,0.07823917856827212,0.07223908070680185,0.066218839296031,0.06018705082465914,0.05414987517932879,0.048111886028506134,0.0420765157325631,0.03604627172375885,0.03002282950588686,0.030234941873280796,0.03046915491343416,0.030723836470400556,0.03099783117077859,0.03129082354062884,0.03160366468625675,0.031938646441158625,0.032299716933887446,0.0326926356803261,0.033125064182260466,0.03360658720741849,0.0341486711658181,0.034764592611942646,0.03546940337929172,0.03628002577148681,0.03721558406045489,0.038298079051202194,0.039553505382399656,0.0410134982009831,0.04271758521920699,0.04471615927961636,0.0470744985201863,0.04987872954583228,0.05324564719074942,0.05733946884104402,0.062398901646139926,0.06877458354920574,0.07695116298109372,0.08732008851021522,0.09794022778666545,0.09123777407261446,0.0847110310042618,0.08006727965862925,0.07667899263709455,0.07382609964613884,0.07106429894488908,0.06832140250685903,0.06571520457673419,0.06339805635037887,0.07534514349747923,0.08680877645890028,0.09756356005197553,0.10724298111730057,0.1153662519968579,0.12161086489435124,0.12636822736054132,0.13020641513435383,0.13355954556900063,0.13667582990619387,0.1396752638956995,0.14260421187695904,0.14546632170015172,0.14823621717177193,0.15086412727231924,0.15327489542132877,0.15536090778136202,0.15697039734415608,0.15790335102494524,0.15794113457829617,0.15693220391466145,0.15488885925462892,0.15189900705930004,0.14805588446748974,0.1434486140579505,0.13819986568365472,0.13244144913212175,0.12628128925959103,0.11980475451233019,0.11307003340519017,0.1061117860003371,0.09894809316016229,0.09158682910040916,0.08403082918185234,0.07628236262484478,0.06834667642519143,0.06023360111856313,0.05195712141275699,0.04353448865743914,0.044195667019856444,0.04499378616971761,0.04593625380103816,0.047031019956108366,0.04828363961777349,0.04969108387850696,0.05123046657751651,0.05284062910127574,0.05439642329402794,0.05568435257770865,0.056410400291003526,0.056357736481029264,0.05575925069672749,0.054940397694656085,0.05413991501495552,0.05349599934900162,0.05307939142443807,0.052924802436239204,0.05305301808743934,0.05348576663261717,0.054255519159427834,0.055411300874370184,0.05700629136790525,0.05902999519420682,0.06118264944353946,0.06220982531880637,0.059407647181570766,0.05550805593718522,0.05175111262293619,0.04847805631048985,0.045712367743496074,0.04339182864980806,0.04144399794664366,0.03980651076363806,0.0384301194228982,0.03727718264418911,0.03631942846941172,0.0355360116678618
2,0.042135247189923675,0.05020143481883821,0.0580757972776329,0.06573718927225514,0.0731682268478675,0.08035479385068633,0.08728530711826465,0.09394943121393062,0.10033579817152827,0.10642851169554568,0.11220263971935474,0.11761939345389472,0.12262193998777349,0.12713257691043367,0.131052619109556,0.13426940611170401,0.13667637566142954,0.13820070468460433,0.13881041038697628,0.13848395411933723,0.13719649573508796,0.13494068723773367,0.1317507001607856,0.12773644729419065,0.12306888106836666,0.11792383993576738,0.11243568498786782,0.10670232637062238,0.10079381821650468,0.09475971018320273,0.08863545760351066,0.08244712492420625,0.07621395791074281,0.06994942800515336,0.06366180748988715,0.05735506093237497,0.051030272605322224,0.044687377856234,0.03832678163071179,0.03195048261505473,0.032138699299995466,0.03234900852768696,0.03258171197830961,0.0328372786457507,0.03311618865576449,0.03341905917351351,0.033746873623890394,0.03410119084687224,0.03448437920210701,0.03489996552103136,0.035353034112081794,0.03585045230642425,0.03640075271686527,0.03701374782319977,0.03770016874025295,0.038471624090163914,0.039340983899514015,0.04032308267549922,0.041435583378723884,0.04270001029115278,0.04414325995118329,0.04580015096918455,0.04771761148560394,0.04996107082271717,0.05262433052278226,0.055846441809442204,0.059838720365079645,0.06489740175996328,0.07123169053109724,0.07776093337980505,0.0735863554039522,0.06949899142391391,0.06655361224808232,0.06439554670183512,0.06259889143428321,0.060911838659865936,0.059285673292179375,0.05776878027272225,0.05643073251990671,0.06722413901231494,0.07771205798553282,0.08777366851975454,0.09722493300296531,0.10582868131558154,0.11341358062520435,0.12016454729915615,0.12639133351163956,0.13229913127989246,0.1380058685916037,0.1435599103867009,0.14896678696192822,0.1542050286660368,0.15923102875320172,0.16397706336471884,0.1683437820589555,0.1721861479630915,0.17529470664082147,0.17738899524428842,0.1781670138881779,0.17745388784831118,0.17535675926436411,0.17208375766751605,0.16783384141217095,0.16277564352480578,0.1570635922310828,0.1508366919105022,0.1442043941841007,0.13723779132727465,0.1299760892537467,0.12243425607081271,0.1146101634179928,0.10649200355263311,0.09806635963581734,0.08932601762791492,0.08027500809283161,0.07092882548650081,0.061311462733790734,0.05145330231196965,0.052630937820605794,0.05407177195723811,0.055796350198097144,0.05782593303659134,0.0601771670394502,0.06285057386487836,0.06580939376692108,0.06894474945365126,0.07202306481515386,0.07462544573072272,0.07621639160663207,0.07637596581275474,0.07550908792542366,0.07420199662344196,0.07288055845551433,0.07177665020764401,0.07098943067642693,0.07054553176849687,0.07044146055880063,0.07067274593384276,0.07124878702327209,0.07220391593052611,0.07358963358952764,0.07539163036878982,0.07725933292607756,0.07785416469064543,0.07415948440550046,0.06924190643186101,0.06450399409971119,0.06033334449037575,0.05676004758266373,0.05371819518137855,0.05112894819647629,0.048923253610352546,0.04704626392310374,0.045456272665543196,0.04412213162961898,0.043020737497782235
3,0.041535638894636406,0.049578159932579524,0.057484255257607586,0.0652364990030403,0.07281945492306363,0.0802194372070204,0.08742362940273729,0.09441837084399474,0.10118684145353818,0.10770638595499094,0.11394555076914159,0.11986086181561184,0.1253934127988927,0.1304660164227922,0.13498305059255244,0.13883615067919308,0.1419175204938874,0.1441367656124175,0.14542788103145643,0.14573429533799942,0.14499553993588776,0.14316286882730722,0.14025133400721312,0.13638201252350513,0.13173697272899343,0.12650234506861135,0.12083713698538556,0.11486227790024017,0.10866390955577554,0.10230133001342256,0.09581470421264981,0.08923127495189487,0.08257006381846654,0.075845217496048,0.06906815022910262,0.06224869274100708,0.05539553001617126,0.04851622806610756,0.04161710375440286,0.03470311193743747,0.03489084431804912,0.03510622825049925,0.035346676609838035,0.0356101688790762,0.03589579185890912,0.036204097578144356,0.03653727774007898,0.036899169505233864,0.037295111397679825,0.03773169700682022,0.03821651912066404,0.03875800775185212,0.0393654169991855,0.040048942894786776,0.04081991652667494,0.041691040777187105,0.04267670378019339,0.04379346721251931,0.0450608693162895,0.046502708337742504,0.04814901457615495,0.05003903553976574,0.05222584247232298,0.05478374457079571,0.05782065112794488,0.06149857926554603,0.06606410912617822,0.0718679851182138,0.07918746458719017,0.08664943168955652,0.08138125572945665,0.07620195261982676,0.07240871096103163,0.06963032438867778,0.06741626997391226,0.06547365773958802,0.06370967454938281,0.06213675184495138,0.06079453159860915,0.07244725531751861,0.08380570121740671,0.09477644502681759,0.10521149831096643,0.11491529670038325,0.12375992505861877,0.13192453546487748,0.13965017475660524,0.14711222742630348,0.15440890862368306,0.16158019185347694,0.16862759153800422,0.17552556380932405,0.18222488523019287,0.1886493810040717,0.19468595635076458,0.2001671103150846,0.20484895438695094,0.20840181433841654,0.21045427742676903,0.21073387036282654,0.2092289188931593,0.20603245548303484,0.20124093875130544,0.194989564648111,0.18751692700985156,0.17910551598421875,0.17001629251772066,0.1604622681975858,0.1505931189178913,0.1405044275164684,0.13025365946193013,0.11987359552223431,0.1093817810392892,0.09878684302968033,0.08809297532372895,0.07730382746793474,0.06642563138017898,0.055468125703331594,0.05603904346009436,0.05669894639154904,0.057446473991085156,0.05828041995195399,0.05919823248053113,0.06019295033244276,0.06124635972667569,0.06231398141308375,0.06330064242246891,0.06404264765288126,0.06430249291664403,0.06393178613453365,0.06311550472163141,0.062104388473494865,0.06108772749757385,0.06017838826659627,0.05943350762880861,0.05887778423216261,0.058520856969536794,0.05836994650474381,0.058441776820369995,0.05876595363139714,0.059373600500258306,0.06025480659273619,0.06121422830383061,0.06150138981148601,0.059477353393544874,0.05679839110722895,0.054215005886732115,0.05193292757053136,0.049966532634810434,0.04827908676273118,0.046827897583115785,0.04557625285612943,0.044495337448541505,0.04356369023665252,0.04276611020694432,0.042092334068270176
4,0.043957309308273906,0.05254548190197639,0.061021279551441765,0.06936803289644544,0.07756959872144265,0.08561197769034834,0.09348378568043536,0.10117430693734697,0.10866909869741725,0.11594415596706753,0.1229598034700885,0.12965484638429992,0.13594114664750023,0.14170014555211985,0.14678571699361154,0.15103869888009402,0.15431319002223542,0.15650409515724917,0.15755775190133292,0.15745470166945807,0.15618894959721885,0.15376179520924182,0.150225917527826,0.14572647767998603,0.1404600365885571,0.1346205241500913,0.12836846628626386,0.12182492250862076,0.1150767508386048,0.1081847646090548,0.10119109225728096,0.09412477369554573,0.08700572788886785,0.07984751377768973,0.07265928233025853,0.06544720576472773,0.05821555664624789,0.050967524026873434,0.04370580335226837,0.03643297830673298,0.03667759443105467,0.036955625239186496,0.03726606997407611,0.037608174652002724,0.03798201779186261,0.03838901192709354,0.03883225621312647,0.0393167079636596,0.03984919776797469,0.04043837070633849,0.04109466388913319,0.04183041030654433,0.04266010190260516,0.04360078570695336,0.04467254138152299,0.0458990118099063,0.04730802386336652,0.048932435198630664,0.05081148233731447,0.052993101057201564,0.05553792228877974,0.058525820350879165,0.06206591706987297,0.06631110831232956,0.07147972444887252,0.07789154485979566,0.08602741360783206,0.09657071536373074,0.11003890925962256,0.12390208311590722,0.11352630840427658,0.10337111723988635,0.09591235189220715,0.09044880349767404,0.08613114928626331,0.08240542061140843,0.07907898298901639,0.0761525711331652,0.0736817080464256,0.08747308608149051,0.10072656525968426,0.11327274849321789,0.12484865783877286,0.13511781126422573,0.1438682015595676,0.15142578943638796,0.15823504481936368,0.16463191021346635,0.17080456584280945,0.1768374019601957,0.18275137593318025,0.18852600899131922,0.1941079706653115,0.19941105269151116,0.20430807790840078,0.20861372249697396,0.2120630138775388,0.21430709624140398,0.21497203851861357,0.21382465754231195,0.21095693259090176,0.20660236472787386,0.2009873869626766,0.19430793567910776,0.18677631190987842,0.17859272078146127,0.16990643463508093,0.16083443767923455,0.15145687080589454,0.14182222336259365,0.13195714170655037,0.12187535715833597,0.1115842276518304,0.10108910666977167,0.09039635504572807,0.07951594886870872,0.0684636960192897,0.05726177112906505,0.0579034487911283,0.05868824420981866,0.05962719334833899,0.06073180684165713,0.062010640119110505,0.06346314833518996,0.06506765771634804,0.06675758152399958,0.06838110808423892,0.06965757848261234,0.07020889814517339,0.06978201349091862,0.06865799695860808,0.06722866167162955,0.06578667253766923,0.06450009222240105,0.06344665269660865,0.06265189764437551,0.0621174520657668,0.06184085908850889,0.06182949893529788,0.062105721093713484,0.0626970085707157,0.06358893603005811,0.06457475342286045,0.06486738811224768,0.06273022802829864,0.059910435350703395,0.05719945689403083,0.05481024994188388,0.052753851840469324,0.05098913177459963,0.04947025633733304,0.04815886722997398,0.04702575417578636,0.04605004801006274,0.04521802181308132,0.044521713084936465
5,0.0460243643557412,0.05474886052929406,0.06322962752338235,0.0714429485882988,0.07937052105889997,0.0869982585799427,0.09431459149945098,0.10130838096831418,0.1079667970387046,0.11427290315239702,0.12020224647901223,0.1257186245445272,0.1307701340001639,0.13528682654685298,0.1391813239812798,0.14235522231277553,0.14471590587104632,0.14620212269667654,0.1467972178302146,0.14650600418280835,0.1453296177148955,0.14327566434528993,0.1403852833612751,0.13675669809014757,0.13250898342208917,0.1277467499077929,0.12256449280746651,0.11703836115418298,0.11122699258479152,0.1051760853422703,0.09892212707589554,0.09249443884541808,0.08591632212067424,0.07920609223691599,0.07237827809149433,0.06544488792400305,0.058416528375274446,0.0513032335927921,0.04411498341298703,0.036861975302604044,0.037020296367396455,0.03721639365930596,0.03745164848974536,0.037727823332699195,0.038046616964747315,0.03840951867097697,0.03881802082009944,0.03927411649914525,0.03978085648579022,0.040342721582725005,0.040965709036759,0.04165721034229808,0.042425836266836825,0.04328130350782455,0.044234422140523755,0.04529720432605533,0.04648316676858144,0.047807958836242115,0.04929043286787049,0.05095415593647168,0.05282923320334376,0.05495440135401708,0.057379932089874686,0.06017295007946721,0.06342748441419577,0.06728026846066015,0.07192945897204606,0.07764563027492244,0.0846636254638895,0.0917396780750881,0.08916213763583514,0.08665175103086487,0.08508580390441978,0.08399190578676219,0.08283921689769258,0.08131731416670718,0.07946547271276483,0.07749031704692388,0.07560752942643667,0.09025871104527017,0.10452079589235641,0.11814263090698063,0.1307087362037409,0.1416674506030935,0.15063652028304464,0.15801999064437489,0.1644085415339518,0.17024489920757802,0.1757814663456232,0.1811367402998485,0.1863496888565166,0.1914120090137681,0.19628246698585095,0.20088960812149192,0.20512613335116647,0.20883582017171154,0.21179590445442642,0.21371051470415292,0.21425518223763174,0.2132160981871758,0.21064690498432626,0.2067073452008703,0.2015475202087771,0.19531522604883023,0.1881857385230976,0.18034192157226414,0.17194377878452194,0.16311097206974523,0.15392342389476887,0.14442887290747386,0.1346520900386956,0.12460365998311929,0.1142876120575842,0.10370755917055341,0.09287119390745602,0.08179311588119909,0.07049583857073394,0.05900879839827411,0.05984480588651131,0.06087023695366156,0.06209969735203025,0.06354897839329432,0.06523158583365962,0.06715101255283784,0.0692850931702651,0.0715571570279856,0.07379078280964002,0.07566310875748705,0.07673114760869915,0.07669397157069113,0.07589132542074672,0.07479449767533453,0.0737551182805074,0.0729787725999067,0.07256806245715453,0.07256874893300314,0.07300508194932043,0.07390666950729496,0.07532817107078138,0.07735325760870282,0.08006887333325352,0.08346508234685146,0.08709264952432605,0.0889015784029219,0.08453868192644798,0.07840314361114231,0.07248592034781431,0.06733607672332909,0.06299234926465225,0.05935483639279582,0.05630667825726299,0.053746714815019914,0.05159432026067101,0.04978722426869453,0.04827826681473901,0.04703241775800038
6,0.04955552832708854,0.05895068738444742,0.068082008607659,0.07692464749389849,0.08545964974830511,0.09367464653961655,0.10156345557728841,0.10912329866075687,0.11635001734414274,0.12323252547432872,0.12974725922743957,0.13585268510722237,0.14148367844699017,0.14654713947450837,0.15092337005104817,0.15447898628810197,0.157091721663428,0.15867608554431278,0.1591916219763183,0.15862642653944814,0.15698304415912734,0.15427616740824934,0.15056489854407662,0.14597884401658945,0.14068968947196492,0.1348778635846557,0.12869020958201283,0.1222360342835529,0.11559156566909934,0.10880688063393329,0.10191354106498896,0.0949315072573862,0.08787430904669069,0.08075221996482984,0.07357381826381726,0.06634657820607348,0.05907706279065472,0.05177105680978933,0.04443374552785517,0.03706989958120399,0.03733077756069392,0.037629048826555156,0.03796117900087648,0.03832444426183823,0.03871776109667202,0.0391421523604123,0.03960080108566544,0.04009878968374281,0.0406427606527231,0.04124072879056495,0.04190212692775841,0.04263801465479489,0.04346134539267066,0.04438726777585966,0.04543353136346173,0.04662108591072123,0.04797491010272026,0.049525066361534975,0.05130806057352011,0.053368841684640955,0.055764138680520325,0.058568093053342096,0.06188108355911659,0.0658424947301679,0.07064943045832184,0.07658842701569402,0.08409154580106026,0.09378199621188976,0.10613496952342327,0.11875589246258933,0.10939539996934933,0.10021523498625928,0.09347445121710507,0.08858101928610562,0.08476508963826479,0.08151120182567961,0.07863851409518485,0.0761336346580439,0.07402455436476618,0.08793275577844728,0.10134155476905082,0.11411364576910898,0.1260384744102243,0.1368380639302229,0.14633451055296742,0.15481974469332016,0.16266610213120458,0.17012897023606843,0.1773723211802265,0.18448624048611517,0.19150585815944066,0.19842651473016737,0.20521074513910875,0.21178497821755027,0.21802488777587392,0.22372992358163923,0.22859516079817155,0.23220669276265316,0.23410909848943184,0.23398555533572996,0.23185513317588224,0.22788831797668951,0.2222833876677175,0.21523335823785494,0.20698255114621045,0.19780605043008848,0.18797088768283565,0.17767711651291584,0.16705823820687904,0.1561940644078934,0.14512560118472706,0.13386914055905663,0.12242830470831123,0.11080340953360945,0.09899769397780211,0.08702005002977309,0.0748846352802488,0.06260898800104542,0.06348460508104559,0.06452478980247278,0.06573560497174924,0.0671251104339401,0.06870135629877616,0.07046538726640783,0.0723961380870417,0.07442426010079473,0.0763945756515767,0.07802965291776509,0.078944764396784,0.07887624949705163,0.07814253215331846,0.07718205478639106,0.0763254319973008,0.07577576437510736,0.07565065263580983,0.07602482639976138,0.0769613383901131,0.07853281284685742,0.08083562580245918,0.0839936235447567,0.088123474555589,0.09318698086645227,0.09851579442677938,0.10145001672452558,0.09625817169007789,0.08870358014646129,0.08140532088254204,0.07508119345820496,0.06977768926894257,0.06536322812205242,0.06168688565371738,0.05861921360261846,0.056057410633702176,0.053922186916054216,0.0521538042800298,0.050708544991310944
7,0.051326407828895526,0.061108452184102546,0.0706404930647686,0.07990084440613465,0.0888752958524126,0.09755335981592062,0.10592434294209596,0.11397485343529645,0.12168753542689537,0.1290398510079651,0.13600197831634553,0.14253327861333354,0.1485775844136068,0.1540585107442638,0.1588771133533866,0.16291595528042624,0.16605440294340923,0.16819297285953194,0.1692660094482461,0.1692192830961341,0.16798919886753172,0.16552885296003073,0.16186254124505073,0.15712553691899345,0.15152232909025098,0.14527520922485238,0.13857024811704832,0.13154784499657168,0.12430653560582439,0.11691146729428503,0.10940397718734562,0.10181017104983692,0.0941474244335847,0.08642858967721523,0.07866427122112807,0.07086378245181724,0.06303538289622512,0.05518623235925091,0.04732230092647871,0.03944831472605159,0.039712708967281074,0.04001197732032491,0.04034333353685415,0.04070510748509282,0.04109733123665649,0.04152201624961904,0.04198310868085198,0.042486253011535524,0.04303859046514713,0.04364874887099557,0.04432698899691889,0.04508533497684386,0.04593755871960603,0.046899068885132955,0.04798692192439269,0.04922020481158107,0.05062093532774803,0.05221548370619189,0.05403645157042014,0.056125012509048666,0.058533935431094974,0.061331892127525656,0.06461026302737594,0.06849461688931857,0.07316443341536161,0.07888609724606965,0.08606161912530119,0.09525867134494526,0.10692460659798542,0.11885708747507273,0.11018509963659184,0.10167933765267279,0.09544352283399782,0.09088118689810099,0.0872731876237216,0.08414762709553614,0.08134246218689078,0.07886043116879637,0.07674922651069682,0.09124839116625338,0.10525800876843405,0.11863319870079181,0.13114842885757305,0.1425080152083691,0.15252195008276903,0.1614686267522032,0.16972029605862904,0.17755884441117864,0.18514891651823806,0.1925679515191785,0.19983581538474482,0.20693355945845493,0.21381182960974066,0.22038956464436055,0.22654220244270373,0.2320800620389818,0.23672376514099724,0.24009747570724116,0.24178551295963402,0.24150418761478676,0.23930023176901116,0.23535606105405726,0.2298383329873328,0.2229199581278074,0.21483649234303304,0.20584770684811105,0.19617719577171044,0.18599567818445983,0.1754170121957621,0.1645069700537647,0.15329706915111707,0.141798485512874,0.13001362731624155,0.1179442396503898,0.10559626384609899,0.09298287027028174,0.08012643395041685,0.06705830889396935,0.06812396979769453,0.0694193123450475,0.07096043134914432,0.07276402062693244,0.07484311819620437,0.07719825378848633,0.07979896661202268,0.08254771473547429,0.08522086797052175,0.08740949436220546,0.08858306630464874,0.08837766769986644,0.08719759578530173,0.08561294651100404,0.08405365878505577,0.08276980806994239,0.0818815597297089,0.08143638326124147,0.08145237522312954,0.08194983390554178,0.08297355268158846,0.08459910752307387,0.08690767228076979,0.08986431183794608,0.09293701593269788,0.09435030938784372,0.08994931370660275,0.08389190312145267,0.07806407704336493,0.07296919448206651,0.06863847612857477,0.0649819006930965,0.061894166140220364,0.05928297264620319,0.05707464267968376,0.05521264182402419,0.05365411928059949,0.05236670393999887
8,0.05186218622237604,0.061790223550772794,0.07148899269679099,0.08092887352324318,0.09008402171546592,0.0989333378078836,0.10746026715680657,0.11565078383814864,0.12348936155051327,0.13095335326335444,0.13800661999724007,0.14459328074121736,0.15063263041879082,0.15601705796154164,0.1606161396592416,0.16429073013619888,0.16691840922415224,0.16842366512725881,0.16879371123904008,0.16805977860571897,0.16626636569075526,0.1634577917486233,0.15970681096949146,0.15514160207387473,0.1499062938576543,0.1441261414415953,0.13791261498793705,0.13135527769019895,0.12452277953676738,0.1174678899871493,0.1102318441168908,0.10284695858164561,0.09533821923340291,0.08772462468496389,0.08002059527665573,0.0722373782381105,0.06438426221145832,0.05646947994606055,0.04850079812875041,0.04048587691408301,0.040701309494508564,0.04095668170516298,0.04125293890389159,0.04159107165477316,0.04197196804363479,0.04239651343763917,0.04286595759669609,0.04338245405273167,0.04394955180158,0.04457242942317219,0.04525782776246157,0.04601382073660343,0.04684961366001161,0.04777545982879339,0.04880265658499816,0.04994354725913208,0.0512115395100361,0.052621269799153936,0.05418908567911185,0.05593393889496223,0.05787866924667373,0.06005172006721704,0.06248977072789508,0.06524251160192751,0.06838104351659435,0.07200991712730609,0.07628018561293093,0.0813982654165919,0.08755013779233956,0.09373214053947354,0.09274700814243264,0.09180176340071355,0.09148196243811313,0.09131762557253609,0.09079385652726568,0.08963176534086958,0.08793403400221145,0.08597980317469833,0.08404966562132543,0.10050905338987448,0.11661204238858591,0.13206712287747902,0.14638482969976607,0.15891340577264135,0.16919243282813756,0.17767956222799874,0.18507027968777567,0.19187357296373264,0.19836761644042689,0.20467182266418504,0.21081337945815193,0.21676572993417498,0.22246550850210056,0.2278153217536616,0.2326750332435381,0.23684281545899832,0.24003302674398164,0.2418741117527876,0.24197506430571458,0.24010989912264602,0.23642348021704507,0.23122377977874553,0.2248039079423192,0.21740231192107018,0.20922938181755502,0.20044940645638043,0.19117161964071272,0.18147760562814952,0.17141995796033527,0.1610265454867701,0.15030844705855095,0.1392675681909452,0.12790292205298215,0.1162158065530896,0.10421370524544926,0.09191225872799436,0.07933522760863987,0.0665133640029616,0.06738184349861776,0.06845329366432118,0.06974231283157017,0.07126433809489185,0.07303081622023733,0.07503996132995994,0.07726000553519263,0.07960046940353749,0.08186936250117327,0.08373161800887985,0.08473430423438089,0.08455245741292572,0.08353484664972832,0.08217054568015136,0.08082113359519916,0.07969555006560647,0.07889768810554187,0.07847426922023892,0.07844898789972277,0.07884553859390131,0.07970299137532066,0.08108352599624702,0.08305368238761268,0.08558379150168705,0.08823282966190682,0.08942593162022483,0.0856350121809708,0.0804113324427167,0.07537220569254188,0.07095749072822777,0.0671958196104061,0.06400817246687751,0.061303206968721824,0.059002257774578126,0.057043380256878606,0.05537978015676437,0.0539770653581062,0.05281045904027337
