SP,0
0,0.13195274867313234
1,0.12023481145302728
2,0.10193238604463362
3,0.11400900850658191
4,0.1145630961601446
5,0.12029592478075493
6,0.11156173446323928
7,0.11024895509675345
8,0.12126599494666893
9,0.1250241140902619
