SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,0.08124896390723882,0.0891056975125547,0.09699360654913025,0.10471642305059214,0.11225685592337223,0.11956311739390778,0.12656813748437656,0.13317776213859045,0.13925498727683905,0.14461522383626899,0.1490635092694098,0.15250443849947148,0.1550653195736239,0.15697025449919177,0.15842626496988405,0.15958039254681827,0.16051588274776368,0.16125630352931591,0.16175891535794776,0.1618870197528794,0.16135782297634294,0.15968694388410656,0.15622718603388103,0.15052886173454283,0.1430643920842349,0.13450217339442888,0.12534609411479347,0.11589830066394748,0.10630345300549639,0.0967349852585404,0.10033794108072955,0.10407589559281911,0.1077352138980347,0.11123283477358799,0.11452488931528369,0.11764129634086612,0.1206644903147019,0.12369298365583183,0.1268137892694967,0.13009037622167072,0.13356309289205348,0.1372562437653455,0.14118745353822437,0.14537361119033532,0.14983402769906873,0.1545938659318397,0.15969583365819462,0.16522881141501877,0.17137819902906276,0.178469658171169,0.18675868646214172,0.19442979767843355,0.18493762587814858,0.17482887080549747,0.1659394625778957,0.15805414074081328,0.15089417313994713,0.14431939839200528,0.13828943023878243,0.15133622278513,0.16396563026115077,0.176116441695089,0.18771851916385013,0.19864135029514968,0.20865562924498804,0.21741777077232727,0.22449840518384268,0.2294732977980346,0.23206388223803273,0.23226846255372166,0.2304880860172579,0.2272513718012128,0.2229969264499725,0.21800350198829505,0.21240437167325815,0.2062317181299426,0.19946579339462306,0.192080349201057,0.18407805000085403,0.1755069967343998,0.16645375760533443,0.157023998363263,0.14732356676066785,0.13744612433866793,0.12746757184370025,0.11744540395058543,0.10741621500991458,0.09743646912932274,0.0995237557416169,0.10168686375877331,0.10384157948168736,0.10592976960369518,0.10788380819097412,0.1096353395144237,0.11112171753186875,0.11229397680953068,0.11312448206892904,0.11361165961099039,0.11377979969826592,0.11367383234294878,0.11335039302462152,0.1128667878380303,0.11226887411810166,0.11157805666214722,0.11077755756367515,0.10980034349731975,0.10852822205843332,0.10682208311008923,0.10460467746273447,0.1019530716361721,0.09901359795865958,0.09592581537963878,0.09279701196350243,0.08970487691508217,0.08670692670647237,0.08382265461613411
1,0.09671559169057661,0.10558099563204469,0.11450633925065712,0.12304963716891562,0.13119793070291808,0.13887476115680653,0.14600023333519707,0.15248186603232383,0.15819579315451945,0.16297662130471757,0.1666511373802161,0.16914433360874437,0.17059989464683106,0.17125245951519807,0.17131399501359684,0.17093246815164664,0.17019199641225857,0.1691233613086574,0.16770843937758165,0.16587019207786255,0.16344638798384792,0.16016154946234112,0.1556529518925133,0.149671397291069,0.14248399919042137,0.13448024928227112,0.12595315271117236,0.1170853711554111,0.10797533559130926,0.09869282178368473,0.10152667391231454,0.10444346945907021,0.10735212739546389,0.11019013054510134,0.11292332360515894,0.11555615557797987,0.11812082913582594,0.12065870175607712,0.1232048110444864,0.1257812920609373,0.12839964179127644,0.13106812846328525,0.13379978713169666,0.13661770723557443,0.139556793788018,0.14266608613208492,0.14601741704172208,0.14972613357680298,0.15399115544894798,0.15912528888008082,0.16537441101194605,0.17128457749629952,0.16336909597948818,0.15514053179548745,0.1480872924689418,0.14200247250040665,0.13661639480903864,0.13177252552423407,0.127396293684669,0.13861559759273773,0.14926949624643276,0.15932090201614146,0.16873931724709468,0.17746980532559575,0.18540554809541704,0.19237732495649662,0.1981627892138536,0.20252401368663678,0.2052796848725693,0.20639943775706804,0.20608863312768755,0.2046349430631906,0.20228514449386642,0.1991980974101048,0.19545416042538874,0.19108087845199329,0.18607917721290312,0.18044622153359077,0.17419266725173524,0.16735249507892402,0.159982661505393,0.15215251478225564,0.14393044715391073,0.13537858447242698,0.12655033562483428,0.11749048939722895,0.10823632996285695,0.09881885673851257,0.10043467730287539,0.10213169914074449,0.1038824128522465,0.10565658551657969,0.10742276447109404,0.10915036382381915,0.11081320789131342,0.1123942377068486,0.11388872965381666,0.1153053032995462,0.1166642514123836,0.11799316957975034,0.11932035246349387,0.12066570974897278,0.1220277055269485,0.12336447418086172,0.12456982761361496,0.1254525037363668,0.12573810975999283,0.12512413252324311,0.12343925819884,0.12083499745688586,0.11760773107280939,0.11403823204189578,0.11033767187961488,0.10665153384451799,0.10307792377733048,0.09962462633600938
2,0.1002369042483245,0.10958435718368509,0.11901284622050365,0.1281450889578293,0.13697489985500877,0.14543075223223356,0.1534218175507899,0.16082244849316776,0.16744790333820359,0.17304685598526492,0.177355412474831,0.1802420120433943,0.18186510745169127,0.18251645545120648,0.18247555299368995,0.18193442500512524,0.18100245499964607,0.17972334061594586,0.17808252952287745,0.17599802933740682,0.173293441730615,0.16966805519748354,0.16472485816512633,0.15819264926792567,0.15036657900998862,0.1416699272242065,0.13243068818407724,0.12285282300853201,0.11295505909846393,0.10341882212240423,0.10621553680939097,0.10964590541324104,0.11301913510608297,0.11637018442530472,0.1196684633436236,0.1229254517638553,0.12618194147670805,0.1294858913771207,0.1328759122672586,0.13637658377980819,0.14000542659697487,0.14378598518987185,0.1477568205113457,0.15197781449778736,0.15653626957806188,0.1615558297726168,0.16721398417792122,0.17378124071242204,0.18169594671406658,0.19162290072337443,0.20406535341774434,0.2162329037568464,0.2012593405564595,0.18598469481661023,0.17333055599241215,0.1628474595300698,0.1539400658341209,0.1461538619492737,0.13973519796447237,0.1511481086879194,0.1620956752181592,0.17207501362559527,0.18115455078305093,0.18932135685470275,0.19650273434097879,0.20256098872188094,0.20732579845317267,0.2106562173870512,0.21250789343351267,0.21296699941625336,0.21227158246446387,0.21066430982230847,0.20830936353891122,0.20529871565461494,0.20165310628649813,0.19734216769210927,0.1923162647492135,0.18653863856990474,0.18000734298439464,0.1727635699234389,0.16488962278214447,0.15649601285563358,0.14769411020510967,0.13857961444751993,0.12922700765891865,0.11969118685465269,0.1099536119822829,0.10041659897669944,0.10224074061174536,0.1044668144354009,0.10668074670540971,0.10889198601512726,0.11104533235219752,0.11308390900046048,0.11495825000332421,0.11663539814691154,0.11810136567148824,0.1193599326827082,0.1204318627629046,0.12135244992450084,0.12216428467297571,0.12290580104264122,0.12359772259119256,0.1242281221852954,0.12473708519706564,0.12500736666566584,0.124872386312478,0.12412608604580819,0.12264008375186786,0.1205024538290409,0.11789879188479438,0.11500772596511552,0.11196863190227986,0.10888476624132784,0.10583376729543706,0.10282460907272799
3,0.10085305304440095,0.11022913753477484,0.11956175185360128,0.12860437966235577,0.13734547449255824,0.14573603398935486,0.1537177819704516,0.1612152842094372,0.168126598659104,0.17432159255148735,0.1796653599395236,0.18408627652337745,0.18766249818467629,0.19055804583504846,0.19292303300556923,0.19485429566996654,0.19639815710044778,0.19755338448178733,0.1982593288929565,0.19836389987034253,0.1975677325753041,0.1953633515342983,0.19107530572957254,0.18424957105339176,0.17541003528357624,0.16525219969904317,0.1543252329800503,0.14296581654072993,0.13128974388580067,0.11986806378884293,0.12341572777612808,0.12738228106769975,0.13116972885810702,0.13473748358324764,0.13801798396547382,0.14101862922493505,0.14380021974422513,0.1464347819556661,0.148976260931383,0.1514513364954584,0.15386400330699795,0.15620527587980132,0.15846523743639185,0.16064078607151983,0.16273657577736989,0.16476240451345936,0.1667360000559948,0.16870056747974227,0.17075619830003214,0.17308719620968616,0.1758242171529334,0.17817847792116476,0.1712674255123054,0.16402139446747618,0.1574516435914276,0.15147966617514363,0.14598037536327693,0.14085709731330798,0.13632791972231642,0.14862132070230444,0.16064673251650785,0.17211255906561504,0.18300176241182212,0.1932398356153947,0.20269212941162096,0.21116069009121638,0.21838909280968657,0.22408826804990692,0.22801275462541737,0.23009670043460909,0.23056105151738018,0.22969875213544758,0.2277564659822882,0.22489294906117074,0.2211770167223398,0.21661302260344495,0.21117869710378143,0.20486136269382949,0.19768218451917016,0.1897039161710098,0.18102446411259565,0.17176152408729772,0.16203285610265844,0.1519446810528772,0.1415861957979536,0.13102854019139898,0.12025718239376587,0.10975281762476702,0.11179966356489836,0.11429116055453646,0.11673271628890525,0.11913076695270355,0.12141650993448935,0.12351930475266887,0.12537405078526367,0.12693032081883693,0.12815819206572676,0.12904911375418548,0.12961588871539248,0.1298917580740534,0.12992471053692745,0.12976649366343795,0.12945951698247013,0.1290240220033365,0.12844526562606698,0.12766097385692143,0.1265583647337748,0.12500602058732668,0.12293992977861169,0.12044144438224927,0.1176554816244066,0.11472207752243693,0.11175087252598795,0.10881976992138404,0.10598302573927658,0.10324811397258671
4,0.10711907983390292,0.11696841128174183,0.1267580450041968,0.13614474690125217,0.14510192500584013,0.1535595674150172,0.16144518183074216,0.1686757600973911,0.17514587953762492,0.18072057956263465,0.18525768806749945,0.18869229520496958,0.19113741244611165,0.19278392067086997,0.19380364012846563,0.1943095064691597,0.19435796306804662,0.193957586169623,0.1930698156319487,0.19159644326325212,0.18935115129689284,0.18602523913350064,0.18121128397458475,0.17463859283914956,0.16662851589846384,0.15759337621706812,0.1478612189511986,0.13764980504070323,0.1270907115615943,0.11626068664782752,0.11949433956184904,0.1228153361363814,0.1261479872490649,0.129418956576634,0.132580481910207,0.13563106411876602,0.13860248949004317,0.14153425050460908,0.14445697489271175,0.14738819202471823,0.1503358383826179,0.1533062343970329,0.1563157716223159,0.15940205859113626,0.16262922290879694,0.16609160133151604,0.1699237939846447,0.17432600406656384,0.17960846897696936,0.1862318971120062,0.19454242103455344,0.2026966571706057,0.19152126985522813,0.18006611046211546,0.1704026769012837,0.16221487447876823,0.1550920756199261,0.14873812570989597,0.1432885202786033,0.1557353406859785,0.1677651389152801,0.17908260345955168,0.18972772225023896,0.19968057225007682,0.20885351661364795,0.2170675204454967,0.22405214899718146,0.22948281755360944,0.23307058303829192,0.23470665332405266,0.2346162790021104,0.23316193853054992,0.23066141354631708,0.2273143950289752,0.2232126730894368,0.21837317107200288,0.21277525215104087,0.20639684451686613,0.199242604839451,0.19135550872108464,0.18280998792625497,0.17369798515416507,0.16411568703159796,0.15415304231055596,0.14388794361430035,0.1333842872182177,0.12267546454105252,0.11191057008754327,0.11401935610961297,0.11629652728164705,0.11858721660446402,0.1208585967657644,0.1230580297518638,0.1251343178791527,0.12704321641858485,0.12875349429932276,0.13025194977828608,0.13154582445013835,0.13266223890362636,0.13364369665898185,0.13453886022032613,0.13538963102643287,0.13621615607595913,0.13699955513803147,0.13765991685214157,0.1380292007206985,0.13783719667364097,0.1367937115366857,0.13475650496275993,0.13187828584508798,0.12844197284970035,0.1247182143890189,0.12091119168109972,0.11715837158596773,0.11354872183733429,0.11009723321344993
5,0.1009629363784638,0.11015384339538799,0.1190327020450231,0.12754713834098813,0.13563943718053567,0.14324936226168697,0.15031761105787608,0.1567833896359716,0.1625729268916054,0.16759047248213993,0.17173522298215374,0.17495941497895398,0.1773315881985598,0.17895858565248132,0.1799257778134224,0.18029732976081328,0.18010918930623016,0.17936927556025747,0.1780577412783939,0.1761213416571898,0.17345834821019918,0.16989774048996,0.16520933404907154,0.1592413415752833,0.1521959949807709,0.14433327944739954,0.13585212155547502,0.1268892587428674,0.1175337731259124,0.10784366534365848,0.11056956812549601,0.11345546468914827,0.11646365476802731,0.11955611274911089,0.12271129692784613,0.12593779104631653,0.12926518645814739,0.13272814776784525,0.13635740954127729,0.14017784534893568,0.14420950156876972,0.14847071863715833,0.15298817140675208,0.15780755381227238,0.16299875602969588,0.16866183378456584,0.17494563410882547,0.18209234858568688,0.19051667421134516,0.20086362550955755,0.21363232765018525,0.22603903440762815,0.21144381708154483,0.19649489043385795,0.1840973124687203,0.1738069589094659,0.16503886051940395,0.15737840750319787,0.15088149211370874,0.16354169432725482,0.17556463698546265,0.18664968043214145,0.19684152396429372,0.20613101476483928,0.21444816067767064,0.2216504515859442,0.2275423862858754,0.23192357574151348,0.2346621740938052,0.23577707020979216,0.2355082216915053,0.2341291193257087,0.23183289230946724,0.22873661782333435,0.2248803268114512,0.220247740203801,0.21479819441526843,0.20849935834780248,0.20135369281819865,0.19341122213072098,0.18476320452983064,0.17552270965824274,0.1658031319033699,0.15570535206888253,0.14531263785482296,0.13469065249316797,0.12387879359286114,0.1129855438343374,0.11511259512398614,0.11736943712264089,0.11963355842326247,0.1218558688377678,0.12397036755290128,0.1259093045789019,0.12760996503125116,0.1290229292545432,0.13011923350680843,0.13089409472936936,0.13136572202856245,0.13157002839663295,0.131552929158544,0.13136087694952014,0.13102919444394742,0.13056816740698024,0.1299494865664529,0.12910047620274986,0.12791511344165146,0.12625279796308816,0.12403186043893163,0.12135099669817469,0.11838543984799571,0.11529332269283489,0.11219035844221224,0.10915719146456292,0.10625029025511465,0.1035094113574653
6,0.12194947569271912,0.13340962498531989,0.14468730895506077,0.15558308047303,0.1660372418353612,0.17596157283445835,0.18525265237968452,0.1937741785452534,0.20133187604704827,0.20766445065548003,0.212497543706825,0.2157065675031733,0.21749665200853055,0.21821539157856845,0.21818766818790025,0.21764503695996704,0.21672955784623527,0.2155037389762875,0.2139508804919582,0.21195528288819154,0.20925690529290597,0.20540078680465396,0.19977630382215297,0.19195896852086816,0.18238816882628076,0.1716880305507273,0.1603321962468231,0.14860480682068122,0.13663249773672267,0.1246559177454642,0.12801940181393123,0.13155362514478686,0.13498365701182358,0.13824526657482225,0.14130170294567307,0.14418776463458768,0.14699167922938702,0.14982071841493733,0.15277427432545707,0.1559319575512525,0.15935275203467555,0.1630788930770798,0.16714349471992399,0.17157796293793318,0.17642051055722524,0.18172849013477055,0.18760338012893218,0.19424007865262666,0.20200639577880977,0.21150509893690023,0.22323779282033748,0.23449066243967503,0.21970208511063516,0.2045588365945767,0.19189053722812532,0.1812844152583545,0.17218854604707406,0.16423476311698765,0.1573279443685589,0.17055103390799536,0.18293705826821965,0.1943425761450627,0.20477802960653785,0.21422144646092584,0.22259846054942495,0.22976993790021155,0.23555038900819814,0.23976062802843542,0.24229989908906996,0.24320167707434465,0.24268555324918334,0.24102486575848076,0.23844294313317047,0.23500130154469367,0.23078960114009706,0.2258054232820727,0.22001439991379318,0.21340995359562864,0.20601480953685714,0.19788286848935266,0.1890934571919471,0.1797380379877114,0.16990879756111296,0.15969076264892962,0.14915749136428408,0.13836966543720275,0.12734427783659802,0.11631644349018949,0.11860785368392233,0.12119651569688812,0.1238489159778044,0.12655626214997198,0.12927488105318485,0.13195961963719982,0.13446866707540292,0.13686688282041898,0.13907681027769653,0.1411072568201651,0.14297971455560987,0.1447288553491505,0.14639600828202365,0.1480162174222573,0.14960083549287165,0.151116318224371,0.15246079225204962,0.15344256949180363,0.15377388082807536,0.15313891365025062,0.1513613836544178,0.14859376306953032,0.14513948793795,0.14128967394042646,0.13726457767081252,0.13321753986335214,0.12925581445111528,0.12543750042292895
7,0.11984347821269323,0.13105405223481695,0.14195868789314942,0.1524874982031209,0.16256244464999986,0.17209815347936291,0.1809976796584738,0.18913792731998505,0.19634682913200463,0.20239382217825747,0.2070364732995928,0.2101612288125348,0.2119376320756671,0.212648335304652,0.21255012498765313,0.21182933170894075,0.2105973682113768,0.20890194011344126,0.20673406056412547,0.2040205561052058,0.2005980913695895,0.19618038587287998,0.1903819485638133,0.18294444757352965,0.17417189202366992,0.16445610214607706,0.15410776375590907,0.14332887299574804,0.13223891160275214,0.12090609542728314,0.12383326056097507,0.1268368598695981,0.12984943969587284,0.13280954642437187,0.13568335446523544,0.13848361044059967,0.14125685391698675,0.14405757735597896,0.14692990400782174,0.14990143615255652,0.15298628814279983,0.15619338764192384,0.1595334265402733,0.16302280427924737,0.1666857777441954,0.170557798656309,0.17469339204943393,0.17918210126724254,0.18417006165732008,0.18989448579460638,0.19655222342388182,0.20242914644069646,0.1947172012288981,0.18640398703371325,0.17895550928455184,0.17221822844645587,0.1659956923979906,0.1601946403765847,0.15487999388823132,0.16903212641574553,0.18272193019413135,0.19581712568272125,0.2082440342849573,0.21985174121407852,0.2304086369572047,0.23959539015217984,0.24703886914466638,0.25239862855170614,0.2554873273039987,0.2563599737435789,0.2553813530954072,0.2530060102305597,0.2496062074947811,0.24540089142773575,0.2404827997838746,0.23485784194295534,0.22849246658674494,0.22135259099515858,0.2134319084059369,0.20476577616995784,0.19543131356307653,0.18553353275465173,0.17517998339651758,0.16446626627366084,0.1534699278157898,0.14225026465548124,0.13081091833834546,0.11944207841169081,0.12168348862127124,0.12423237643189088,0.12678301804778175,0.1293207025908576,0.13178550247608156,0.1341169194340445,0.1362638226200008,0.13819433818160043,0.13989824517614297,0.1413847216682147,0.14268029394431175,0.1438258999142387,0.1448696192864458,0.14585324223648405,0.1467956100053817,0.14767466178656524,0.14840917076965188,0.1488452333306301,0.14876214175003902,0.14791188964443464,0.14614815006070686,0.14359022504485774,0.14048043305468255,0.13705120174620805,0.1334800409904048,0.1298935970081932,0.12638293284123578,0.12301565497653398
8,0.12052083511585035,0.13170476447447999,0.14252446323517368,0.15289656531694645,0.16273331310619046,0.17194370326315936,0.18042699327570944,0.18805664080232748,0.19466104309661036,0.20001709591556066,0.20389292958311014,0.20618513766530322,0.20707572378939426,0.20686807695881954,0.20584054088539347,0.20418954082032342,0.20203166269342154,0.19942039527612432,0.19635850380023157,0.19279968800750974,0.18863780374472758,0.18368891322085862,0.1777038938816347,0.17051180774100594,0.16231429030023142,0.1533849882409439,0.1439234744609196,0.13406182998519353,0.12388163582775734,0.11343236319401567,0.11600304133121445,0.11868781359613148,0.12143858772501565,0.1242078510668979,0.12696779692437105,0.12972223123021548,0.13249516954203136,0.1353138230215805,0.1381988633688394,0.14116207859390503,0.1442081114134619,0.1473387459626928,0.15055862166572292,0.15387887120436416,0.15731700584337932,0.16089670896812397,0.1646540171559985,0.16865658803237266,0.17303835936585443,0.1780282217796259,0.18380446173785414,0.18908015555927526,0.18220060593859616,0.17481829832687473,0.1682386933273543,0.16232546623573715,0.1568982896513851,0.15187219913649114,0.14722607311600575,0.1606178988000148,0.17347870107088195,0.18574671869118736,0.19735010081423046,0.20817309645307386,0.21802967956324293,0.22665317608831498,0.23372078102773305,0.23892936715938448,0.2421025562341175,0.24326310058671827,0.2426981787507468,0.24078157444815806,0.23781938243195352,0.23401595007398932,0.22948082884372661,0.22425494100358195,0.2183392059653939,0.21172308541057738,0.2044125162335602,0.19644589740515309,0.18788501873586977,0.17879606919161767,0.16924531536065884,0.1592965800503955,0.14900894666978798,0.13843474627426625,0.1276183138969184,0.11659575109508086,0.11855330460445918,0.12061164672565891,0.12274015536017582,0.12490540153681422,0.1270735609595107,0.1292127358148904,0.131294292623834,0.1332962610548209,0.1352114362005706,0.13705275433673825,0.13884994335863085,0.140640370638504,0.14245887008725552,0.144326990243128,0.1462390121861082,0.14814225527192365,0.1499105292929931,0.15131382550549194,0.15200762278535834,0.15163743582973588,0.15001226482600072,0.1473002722099036,0.14383794942298547,0.13995184786098205,0.13588898444806133,0.1318174573740672,0.12785004543705297,0.12406544842348496
9,0.11046813217136844,0.12077527574541946,0.13081918072005738,0.1405520860534415,0.14992053900015945,0.1588624688120509,0.1672982409790042,0.17511666936881468,0.18216138307691543,0.18822918194440333,0.19310762555473537,0.19668594942210293,0.19907889743629517,0.2005027319448506,0.20115873116348143,0.20118573049584854,0.20066139889255097,0.19961255804520586,0.1980187714410148,0.19580382132471175,0.19281363319594474,0.18879075490434186,0.18339611642683126,0.17640282149875358,0.16808604489502454,0.15882761207096308,0.1489251633439636,0.1385702992495096,0.12784598676811157,0.11704081665132535,0.1204302166044798,0.12419563985994744,0.12805825331536336,0.1319982490965071,0.13598861863519218,0.14003927966084603,0.14418378806814852,0.14845889392648481,0.15289137010436799,0.15749471802428341,0.16227284656641683,0.16722749860792632,0.17236940555505925,0.17772647212329717,0.1833451140795619,0.18929242389465584,0.19567165968429956,0.20266306824769248,0.21058990343858502,0.21997549881786052,0.2312482085187917,0.24188152537350863,0.22850811570509688,0.2145730416179208,0.20266651723078885,0.19244191244402292,0.18344340164493242,0.17531622657027424,0.16846913966738641,0.18307394069337052,0.19735978131158402,0.2107262382949503,0.22320938773097754,0.2347129047393809,0.2450557237031224,0.25395314517806367,0.2610443872148678,0.26597728063690074,0.2685320990106918,0.26872924078032745,0.2669326853787053,0.26361365829011885,0.2591654107961695,0.2538476420488748,0.24779569596098536,0.2410567056336611,0.23363114977673935,0.2255114932309516,0.21671225593667784,0.20728322256017204,0.19730244379398892,0.1868610528186504,0.17605029775784212,0.16495185414113955,0.15363367249293008,0.14214936238067416,0.13046939047206169,0.11907136910702293,0.12096009295720786,0.1232849763047609,0.12555017890194448,0.12777136890831267,0.12988974662012012,0.13184594125458235,0.13358510539341595,0.1350628696998942,0.13625157176844727,0.13714457549308168,0.1377570912785277,0.13812272139092252,0.1382857283791286,0.1382902659943171,0.1381686612964633,0.13793059971324778,0.13755295267464346,0.13696728137078334,0.13605107167975053,0.13466970087433813,0.13275527277618165,0.13037958178265943,0.1276807014992195,0.1247946081835739,0.1218274575650325,0.11885669996409748,0.11594165404554616,0.11313144213061961
